hspace,gamma_dephase_old,derivative,gamma_dephase,decay_2us_old,decay_2us_0,decay_2us_2,decay_5us_old,decay_5us_0,decay_5us_2,decay_50us_old,decay_50us_0,decay_50us_2
245.0,0.0005,0.0141099741,6.206800515247915e-08,0.0005,1.3820609e-10,8.45619149e-10,0.0002,5.528243603355761e-11,3.3824765964607843e-10,2e-05,5.528243603355762e-12,3.382476596460785e-11
246.0,0.0005,0.0233310322,1.026302824186089e-07,0.0005,1.37148303e-33,8.39147038e-33,0.0002,5.485932114385906e-34,3.356588153137652e-33,2e-05,5.485932114385906e-35,3.356588153137652e-34
248.0,0.0005,0.0154018409,6.775076506617146e-08,0.0005,2.454679e-32,1.50190456e-31,0.0002,9.818716018489597e-33,6.007618245996893e-32,2e-05,9.818716018489597e-34,6.007618245996892e-33
250.0,0.0005,0.0299653514,1.3181381991984297e-07,0.0005,3.52056198e-08,2.15406906e-07,0.0002,1.408224790400475e-08,8.616276231376786e-08,2e-05,1.4082247904004751e-09,8.616276231376787e-09
252.0,0.0005,0.0203614052,8.956726595730007e-08,0.0005,9.40214592e-33,5.75273827e-32,0.0002,3.760858366158096e-33,2.3010953060048907e-32,2e-05,3.7608583661580965e-34,2.3010953060048905e-33
253.0,0.0005,0.00141309554,6.216029925785994e-09,0.0005,5.32612962e-13,3.2588124e-12,0.0002,2.130451847424771e-13,1.3035249585287108e-12,2e-05,2.1304518474247707e-14,1.3035249585287108e-13
255.0,0.0005,0.00557949319,2.4543490272256583e-08,0.0005,1.23920379e-07,7.58211488e-07,0.0002,4.9568151513895924e-08,3.0328459535285327e-07,2e-05,4.956815151389592e-09,3.0328459535285326e-08
257.0,0.0005,0.0274830684,1.208945685490051e-07,0.0005,4.09698385e-08,2.50675494e-07,0.0002,1.6387935387944776e-08,1.0027019771774603e-07,2e-05,1.6387935387944777e-09,1.0027019771774603e-08
259.0,0.0005,0.0178898402,7.86951617232684e-08,0.0005,7.56156256e-34,4.62657043e-33,0.0002,3.0246250259247364e-34,1.85062817366618e-33,2e-05,3.0246250259247367e-35,1.85062817366618e-34
262.0,0.0005,0.0428559362,1.8851788458463003e-07,0.0005,5.15701725e-33,3.15534036e-32,0.0002,2.0628069014207027e-33,1.2621361444415887e-32,2e-05,2.062806901420703e-34,1.2621361444415888e-33
264.0,0.0005,0.00390123619,1.7161048363792398e-08,0.0005,9.244989340000001e-37,5.65658142e-36,0.0002,3.697995735982144e-37,2.262632569805448e-36,2e-05,3.697995735982144e-38,2.2626325698054478e-37
265.0,0.0005,0.000775836526,3.4128075042497433e-09,0.0005,3.48907352e-09,2.13480273e-08,0.0002,1.3956294077163844e-09,8.539210909713784e-09,2e-05,1.3956294077163846e-10,8.539210909713785e-10
267.0,0.0005,0.0419288143,1.84439591707666e-07,0.0005,2.30028319e-10,1.4074369e-09,0.0002,9.201132754888818e-11,5.629747608344914e-10,2e-05,9.201132754888818e-12,5.6297476083449146e-11
269.0,0.0005,0.0323075836,1.421170053989646e-07,0.0005,3.14482026e-09,1.92417008e-08,0.0002,1.2579281034949978e-09,7.696680311843182e-09,2e-05,1.2579281034949978e-10,7.696680311843182e-10
271.0,0.0005,0.0204498925,8.99565104841436e-08,0.0005,5.67514092e-35,3.47235627e-34,0.0002,2.2700563662433077e-35,1.3889425073098876e-34,2e-05,2.2700563662433078e-36,1.3889425073098875e-35
273.0,0.0005,0.000738218034,3.247328479360215e-09,0.0005,2.49227812e-08,1.52490972e-07,0.0002,9.96911248148179e-09,6.099638886323374e-08,2e-05,9.96911248148179e-10,6.099638886323373e-09
275.0,0.0005,0.0781115463,3.436028885564371e-07,0.0005,4.5989695999999995e-33,2.81389681e-32,0.0002,1.8395878396817475e-33,1.1255587237654033e-32,2e-05,1.8395878396817477e-34,1.1255587237654032e-33
277.0,0.0005,0.0395954059,1.7417522101728756e-07,0.0005,1.81707943e-09,1.11178687e-08,0.0002,7.268317711063812e-10,4.447147469838558e-09,2e-05,7.268317711063813e-11,4.447147469838558e-10
279.0,0.0005,0.0194087145,8.537649913822285e-08,0.0005,2.2981489800000003e-31,1.40613108e-30,0.0002,9.192595938472949e-32,5.624524325181808e-31,2e-05,9.192595938472948e-33,5.624524325181808e-32
281.0,0.0005,0.113162144,4.977860687113229e-07,0.0005,2.6543000999999998e-33,1.62404348e-32,0.0002,1.0617200390604321e-33,6.496173905823146e-33,2e-05,1.061720039060432e-34,6.496173905823145e-34
282.0,0.0005,0.0526944864,2.317964320985141e-07,0.0005,2.46679364e-08,1.50931694e-07,0.0002,9.867174546191454e-09,6.037267778038313e-08,2e-05,9.867174546191454e-10,6.037267778038313e-09
283.0,0.0005,0.00670387973,2.9489525542307023e-08,0.0005,7.805363859999999e-34,4.77574117e-33,0.0002,3.1221455428055833e-34,1.9102964679186242e-33,2e-05,3.1221455428055833e-35,1.910296467918624e-34
286.0,0.0005,0.0298129234,1.311433082787633e-07,0.0005,1.02906829e-08,6.29639298e-08,0.0002,4.11627317898422e-09,2.5185571931203753e-08,2e-05,4.1162731789842193e-10,2.5185571931203752e-09
288.0,0.0005,0.177025274,7.787119622530726e-07,0.0005,1.77188497e-32,1.08413447e-31,0.0002,7.08753987727094e-33,4.336537873765025e-32,2e-05,7.0875398772709405e-34,4.3365378737650254e-33
290.0,0.0005,0.0283820685,1.248491571572776e-07,0.0005,5.28421526e-35,3.23316694e-34,0.0002,2.1136861039398656e-35,1.29326677545488e-34,2e-05,2.1136861039398658e-36,1.29326677545488e-35
291.0,0.0005,0.202705368,8.916754727040343e-07,0.0005,1.88931613e-10,1.15598517e-09,0.0002,7.557264527744545e-11,4.6239406640550984e-10,2e-05,7.557264527744546e-12,4.6239406640550985e-11
293.0,0.0005,0.0161083435,7.085858133190364e-08,0.0005,3.08931753e-10,1.89021053e-09,0.0002,1.235727012308134e-10,7.560842102199391e-10,2e-05,1.235727012308134e-11,7.56084210219939e-11
294.0,0.0005,0.259939974,1.1434433211020063e-06,0.0005,7.53475583e-35,4.61016863e-34,0.0002,3.0139023330405164e-35,1.84406745378222e-34,2e-05,3.013902333040517e-36,1.84406745378222e-35
297.0,0.0005,0.016562281,7.285539542165479e-08,0.0005,6.03866689e-37,3.694781e-36,0.0002,2.4154667564306943e-37,1.4779124002777924e-36,2e-05,2.4154667564306944e-38,1.4779124002777925e-37
299.0,0.0005,0.00810099394,3.5635255603206413e-08,0.0005,1.82086046e-34,1.11410031e-33,0.0002,7.283441848575264e-35,4.45640123013651e-34,2e-05,7.283441848575265e-36,4.45640123013651e-35
