,00,02,20,22,50,01,10,08,80,14,41,05,12,82,45,21,28,25,52,91
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.9999999995638653,6.856115853472202e-24,1.7659539701798248e-28,2.0920412551233685e-31,2.5357124578417167e-18,4.0523910457184277e-10,3.0463801017052575e-11,4.042820807494749e-13,5.8286230185536195e-15,8.93494158757443e-15,6.841532503763596e-16,1.1672034870527706e-14,7.123643014853843e-16,1.7083299962981948e-22,2.4709709098390918e-21,4.760770232043477e-19,5.425377605198982e-23,2.6928755628331566e-24,4.8477700553822986e-24,1.3953057031925312e-22
2,0.9999999980992089,1.4359733685451716e-22,3.648057488214569e-27,2.938749044787971e-30,7.175451771713811e-18,1.7684809928707789e-09,1.3126307419469932e-10,9.770917060323736e-13,1.2894236415342635e-14,1.9406035529573108e-14,1.409040526317968e-15,3.4441450751795664e-14,2.0114613200480688e-15,1.2734924713547944e-22,1.6967500952264795e-21,1.3814403107473905e-18,4.7534597180402234e-23,3.4319428679682216e-24,5.7855607008675205e-24,1.0710129596599551e-22
3,0.9999999970481475,2.081938485828915e-22,3.555659127969048e-27,1.0979123393493023e-29,4.1798436063388926e-17,2.7148922627880653e-09,2.3042795806855629e-10,6.112552431575171e-12,8.178973648001191e-14,1.2323455256769562e-13,8.951748457673322e-15,1.941208924260829e-13,1.1734882810635532e-14,7.038594859366132e-22,9.610447434942535e-21,7.896578014088369e-18,2.576185743023327e-22,1.9737769669377075e-23,3.271605586288688e-23,5.882481325611673e-22
4,0.9999999561868755,7.211201272874191e-20,1.454560268773683e-24,1.3492939323194994e-27,1.6768941372183385e-16,4.062701820943414e-08,3.1672346616037362e-09,1.7460750147680655e-11,1.9811966561725245e-13,2.8949698747150277e-13,1.9416628851199962e-14,8.572067230890557e-13,4.68482639674144e-14,3.438938894191589e-21,5.022399422327164e-20,3.354872705042527e-17,1.0546167242176632e-21,4.66701908351953e-23,8.519052380350227e-23,2.795448799532757e-21
5,0.9999998522019805,1.1159610202347116e-18,2.2916061293580267e-23,8.703738770054566e-27,1.3045412374798774e-16,1.375533353628059e-07,1.0233672199243337e-08,9.892523797875578e-12,1.2046208383222115e-13,1.8246656767198797e-13,1.3929315843096414e-14,7.663128464181079e-13,3.619592520719165e-14,2.3140701816719302e-21,3.138938653228342e-20,2.833528848508761e-17,8.624527316173575e-22,6.097368429595435e-23,1.0497893961597415e-22,1.9402006721341757e-21
6,0.9999998018586953,2.5184137101647286e-18,5.1003653979318274e-23,9.632228102316819e-27,3.7053464509785684e-17,1.8479025732324155e-07,1.3348176274517598e-08,2.473493732671507e-12,4.2876968582360224e-14,6.85244076752611e-14,5.771657027871773e-15,2.701191859183978e-13,1.0171033939830473e-14,2.983352027098629e-22,4.986625051938169e-21,9.153431176093441e-18,7.439404145377667e-23,9.676598132619588e-24,1.3337997784983404e-23,2.310205670354022e-22
7,0.9999997596023297,1.1615176918898826e-18,3.4702722580462985e-23,3.6829173595692796e-26,1.529819274105395e-16,2.2304826511289116e-07,1.7325135396999113e-08,2.2451400706910278e-11,3.424522019136316e-13,5.258660953149637e-13,3.956301052115501e-14,8.678953434396246e-13,4.263033449677548e-14,5.742134078093767e-21,8.158503433601287e-20,3.2187823300979186e-17,1.7875217375056217e-21,7.602451348569901e-23,1.363672829416759e-22,4.6993871534547626e-21
8,0.9999993468572477,9.333936793809926e-18,2.5683951700135627e-22,2.543343991356629e-25,4.317946361045755e-16,6.052548577532602e-07,4.781794904421232e-08,6.579124240066056e-11,7.956456702069769e-13,1.1664168887478759e-12,7.829623335840229e-14,1.991579742129469e-12,1.2139921643538383e-13,1.116705981726202e-20,1.5957502900323724e-19,8.073534817000425e-17,3.892136225420967e-21,2.507645356164131e-22,4.438723510983461e-22,9.214119251975211e-21
