0,1,2,3,4,5,6,7,8,9
"(53, 0)","(52, 1)","(42, 1)","(49, 1)","(38, 1)","(47, 1)","(31, 1)","(48, 0)","(62, 1)","(23, 1)"
"(19, 7)","(14, 11)","(16, 11)","(11, 14)","(11, 15)","(10, 17)","(7, 22)","(21, 7)","(7, 19)","(23, 11)"
"(7, 20)","(16, 9)","(11, 16)","(21, 5)","(11, 21)","(11, 18)","(17, 8)","(19, 5)","(31, 2)","(7, 24)"
"(16, 10)","(11, 17)","(21, 6)","(7, 23)","(17, 11)","(10, 15)","(19, 6)","(17, 17)","(31, 3)","(17, 6)"
"(11, 15)","(16, 11)","(7, 22)","(11, 14)","(7, 19)","(19, 7)","(10, 17)","(14, 11)","(16, 17)","(21, 7)"
"(17, 9)","(23, 5)","(7, 21)","(10, 16)","(11, 13)","(16, 8)","(10, 18)","(6, 25)","(23, 8)","(16, 5)"
"(31, 2)","(32, 5)","(21, 5)","(19, 5)","(11, 16)","(17, 5)","(7, 20)","(16, 9)","(36, 5)","(32, 8)"
"(31, 3)","(32, 6)","(21, 6)","(19, 6)","(16, 10)","(11, 17)","(17, 6)","(7, 23)","(17, 11)","(36, 6)"
"(7, 21)","(17, 9)","(11, 13)","(23, 5)","(11, 12)","(10, 16)","(11, 24)","(11, 20)","(10, 18)","(16, 8)"
"(15, 10)","(9, 17)","(22, 6)","(12, 17)","(25, 6)","(12, 11)","(13, 11)","(12, 6)","(18, 10)","(9, 19)"
"(7, 22)","(11, 15)","(11, 14)","(16, 11)","(19, 7)","(11, 23)","(10, 17)","(14, 11)","(17, 10)","(21, 7)"
"(38, 1)","(43, 0)","(53, 0)","(43, 4)","(19, 4)","(17, 9)","(32, 4)","(21, 4)","(57, 0)","(48, 0)"
"(0, 55)","(1, 46)","(1, 54)","(1, 44)","(1, 57)","(1, 60)","(1, 35)","(1, 30)","(1, 64)","(1, 70)"
"(11, 16)","(16, 9)","(7, 20)","(16, 12)","(21, 5)","(7, 25)","(10, 12)","(17, 8)","(7, 12)","(11, 18)"
"(32, 2)","(31, 5)","(23, 5)","(16, 5)","(42, 5)","(27, 5)","(31, 8)","(38, 1)","(32, 9)","(71, 5)"
"(32, 3)","(31, 6)","(23, 6)","(16, 11)","(17, 10)","(16, 6)","(11, 15)","(10, 17)","(42, 6)","(27, 6)"
"(7, 23)","(16, 10)","(11, 17)","(17, 11)","(11, 22)","(21, 6)","(11, 19)","(19, 6)","(17, 6)","(17, 17)"
"(26, 4)","(24, 5)","(24, 8)","(25, 8)","(22, 8)","(25, 1)","(30, 1)","(12, 8)","(46, 1)","(24, 1)"
"(17, 10)","(16, 11)","(10, 17)","(23, 6)","(11, 15)","(19, 7)","(21, 7)","(11, 14)","(16, 17)","(16, 6)"
"(15, 11)","(22, 7)","(9, 15)","(12, 15)","(9, 14)","(12, 14)","(12, 10)","(25, 7)","(12, 7)","(13, 10)"
"(0, 56)","(1, 41)","(1, 58)","(4, 29)","(1, 37)","(1, 43)","(1, 48)","(4, 27)","(15, 11)","(0, 63)"
"(11, 17)","(17, 11)","(16, 10)","(7, 23)","(23, 7)","(16, 15)","(21, 6)","(16, 14)","(10, 15)","(7, 15)"
"(8, 18)","(12, 12)","(18, 8)","(4, 30)","(12, 9)","(8, 16)","(12, 13)","(15, 16)","(15, 8)","(8, 21)"
"(16, 11)","(17, 10)","(11, 15)","(21, 7)","(10, 17)","(11, 14)","(23, 6)","(19, 7)","(7, 22)","(17, 7)"
"(24, 5)","(26, 4)","(33, 2)","(35, 2)","(20, 9)","(18, 9)","(26, 2)","(22, 5)","(20, 2)","(26, 9)"
"(24, 6)","(20, 7)","(33, 3)","(35, 3)","(20, 10)","(18, 10)","(22, 6)","(26, 3)","(20, 3)","(26, 10)"
"(17, 11)","(11, 17)","(16, 10)","(23, 7)","(10, 15)","(7, 23)","(10, 14)","(21, 6)","(16, 7)","(27, 7)"
"(20, 7)","(24, 6)","(13, 11)","(12, 11)","(22, 11)","(24, 11)","(33, 3)","(25, 11)","(15, 10)","(35, 3)"
"(1, 40)","(0, 58)","(4, 37)","(0, 48)","(4, 32)","(0, 62)","(4, 48)","(0, 37)","(0, 51)","(4, 41)"
"(12, 12)","(8, 18)","(18, 8)","(8, 21)","(4, 30)","(20, 8)","(15, 8)","(15, 16)","(8, 16)","(12, 13)"
"(1, 41)","(0, 56)","(4, 29)","(0, 63)","(4, 40)","(0, 47)","(0, 49)","(4, 38)","(1, 43)","(0, 40)"
"(21, 7)","(16, 11)","(17, 10)","(23, 11)","(14, 11)","(11, 15)","(23, 6)","(10, 17)","(11, 14)","(17, 7)"
"(33, 2)","(24, 5)","(34, 5)","(30, 5)","(25, 5)","(15, 9)","(22, 5)","(26, 4)","(12, 5)","(46, 5)"
"(33, 3)","(24, 6)","(34, 6)","(30, 6)","(25, 6)","(15, 10)","(22, 6)","(46, 6)","(12, 6)","(44, 6)"
"(0, 57)","(1, 39)","(1, 42)","(1, 55)","(1, 59)","(1, 45)","(4, 28)","(4, 25)","(0, 54)","(1, 52)"
"(22, 7)","(15, 11)","(18, 11)","(20, 11)","(12, 15)","(12, 14)","(24, 7)","(35, 11)","(20, 6)","(12, 10)"
"(7, 24)","(11, 21)","(11, 18)","(11, 16)","(7, 20)","(11, 26)","(16, 9)","(11, 33)","(6, 26)","(6, 21)"
"(27, 4)","(19, 8)","(36, 1)","(40, 1)","(21, 8)","(14, 12)","(29, 4)","(17, 8)","(43, 1)","(36, 8)"
"(39, 1)","(28, 4)","(54, 0)","(25, 4)","(18, 8)","(41, 1)","(12, 12)","(20, 8)","(51, 0)","(58, 0)"
"(0, 58)","(1, 40)","(1, 56)","(1, 47)","(4, 37)","(1, 49)","(1, 38)","(4, 32)","(0, 48)","(1, 71)"
"(23, 7)","(17, 11)","(21, 11)","(16, 10)","(11, 17)","(19, 11)","(10, 15)","(21, 6)","(10, 14)","(11, 11)"
"(18, 8)","(12, 12)","(13, 12)","(25, 4)","(8, 18)","(30, 4)","(39, 1)","(8, 21)","(22, 4)","(20, 8)"
"(2, 38)","(5, 19)","(5, 43)","(5, 22)","(5, 41)","(8, 19)","(5, 32)","(5, 37)","(5, 17)","(4, 27)"
"(3, 38)","(6, 19)","(6, 43)","(6, 22)","(6, 41)","(6, 32)","(6, 37)","(6, 17)","(10, 14)","(10, 15)"
"(34, 2)","(33, 5)","(18, 8)","(35, 5)","(30, 2)","(18, 5)","(15, 5)","(12, 12)","(26, 5)","(45, 5)"
"(34, 3)","(33, 6)","(35, 6)","(30, 3)","(18, 6)","(15, 6)","(26, 6)","(45, 6)","(41, 6)","(20, 6)"
"(1, 42)","(4, 28)","(0, 60)","(0, 57)","(0, 54)","(4, 30)","(4, 25)","(0, 46)","(4, 44)","(0, 44)"
"(5, 25)","(2, 39)","(9, 16)","(9, 21)","(9, 18)","(2, 34)","(12, 16)","(35, 2)","(9, 26)","(2, 26)"
"(6, 25)","(3, 39)","(10, 16)","(10, 21)","(10, 18)","(3, 34)","(10, 26)","(3, 26)","(3, 42)","(17, 12)"
"(35, 2)","(22, 5)","(24, 5)","(30, 5)","(5, 25)","(25, 5)","(34, 5)","(37, 5)","(20, 9)","(44, 5)"
"(35, 3)","(22, 6)","(24, 6)","(30, 6)","(25, 6)","(34, 6)","(37, 6)","(20, 10)","(44, 6)","(18, 10)"
"(29, 4)","(40, 1)","(19, 8)","(27, 4)","(55, 0)","(36, 1)","(14, 12)","(49, 0)","(47, 0)","(21, 8)"
"(54, 0)","(28, 4)","(41, 1)","(39, 1)","(56, 1)","(35, 1)","(45, 1)","(39, 8)","(59, 1)","(41, 8)"
"(28, 4)","(54, 0)","(39, 1)","(41, 1)","(25, 4)","(20, 8)","(56, 1)","(35, 1)","(30, 4)","(46, 0)"
"(8, 19)","(4, 27)","(12, 14)","(12, 15)","(4, 29)","(12, 10)","(4, 23)","(1, 43)","(12, 23)","(12, 27)"
"(5, 26)","(9, 24)","(9, 25)","(12, 12)","(2, 25)","(9, 12)","(13, 12)","(2, 24)","(2, 46)","(9, 20)"
"(6, 26)","(10, 24)","(10, 25)","(14, 12)","(3, 25)","(10, 12)","(3, 24)","(3, 46)","(10, 20)","(3, 35)"
"(0, 59)","(1, 44)","(1, 57)","(1, 46)","(1, 53)","(1, 54)","(1, 60)","(1, 36)","(1, 64)","(4, 33)"
"(40, 1)","(29, 4)","(55, 0)","(27, 4)","(19, 8)","(49, 0)","(47, 0)","(14, 12)","(61, 0)","(42, 4)"
"(24, 7)","(18, 11)","(20, 11)","(22, 7)","(26, 11)","(12, 14)","(12, 15)","(8, 22)","(26, 6)","(35, 11)"
"(19, 8)","(14, 12)","(27, 4)","(29, 4)","(16, 12)","(36, 1)","(23, 4)","(14, 9)","(10, 12)","(23, 9)"
"(2, 39)","(5, 25)","(5, 30)","(9, 16)","(12, 16)","(5, 28)","(9, 21)","(5, 36)","(8, 20)","(9, 18)"
"(3, 39)","(6, 25)","(6, 30)","(10, 16)","(6, 28)","(10, 21)","(6, 36)","(10, 18)","(6, 46)","(10, 26)"
"(4, 29)","(1, 43)","(1, 41)","(8, 19)","(4, 27)","(1, 37)","(8, 41)","(0, 56)","(12, 14)","(4, 38)"
"(4, 28)","(1, 42)","(0, 60)","(1, 39)","(4, 30)","(8, 42)","(8, 18)","(0, 54)","(8, 39)","(1, 55)"
"(36, 2)","(27, 5)","(23, 5)","(29, 5)","(42, 5)","(23, 8)","(19, 9)","(31, 5)","(21, 9)","(55, 5)"
"(36, 3)","(27, 6)","(23, 6)","(29, 6)","(42, 6)","(21, 10)","(31, 6)","(19, 10)","(55, 6)","(16, 6)"
"(8, 20)","(12, 16)","(15, 12)","(4, 33)","(9, 18)","(22, 8)","(1, 44)","(12, 18)","(4, 21)","(9, 21)"
"(13, 12)","(20, 8)","(8, 21)","(18, 8)","(41, 1)","(12, 13)","(37, 2)","(30, 4)","(15, 16)","(18, 16)"
"(1, 43)","(4, 29)","(4, 27)","(8, 22)","(4, 38)","(1, 41)","(0, 63)","(0, 49)","(0, 47)","(4, 47)"
"(37, 2)","(41, 1)","(13, 12)","(35, 5)","(28, 4)","(20, 5)","(25, 4)","(8, 21)","(39, 5)","(33, 5)"
"(37, 3)","(35, 6)","(20, 6)","(39, 6)","(33, 6)","(41, 6)","(26, 6)","(12, 14)","(30, 3)","(8, 22)"
"(41, 1)","(28, 4)","(37, 2)","(13, 12)","(25, 4)","(46, 0)","(54, 0)","(30, 4)","(8, 21)","(46, 4)"
"(55, 0)","(40, 1)","(29, 4)","(57, 1)","(43, 1)","(36, 1)","(14, 12)","(19, 8)","(27, 4)","(21, 8)"
"(8, 22)","(12, 14)","(12, 15)","(4, 23)","(12, 23)","(9, 23)","(8, 19)","(1, 43)","(15, 11)","(15, 17)"
"(14, 12)","(19, 8)","(21, 8)","(16, 12)","(27, 4)","(23, 4)","(23, 9)","(11, 16)","(23, 12)","(29, 4)"
"(0, 60)","(1, 45)","(1, 42)","(1, 55)","(4, 28)","(4, 30)","(8, 21)","(1, 65)","(1, 52)","(1, 59)"
"(8, 21)","(12, 13)","(13, 12)","(12, 12)","(4, 30)","(4, 24)","(4, 36)","(18, 8)","(12, 24)","(4, 25)"
"(12, 16)","(15, 12)","(8, 20)","(22, 8)","(1, 44)","(4, 33)","(25, 5)","(18, 9)","(8, 25)","(9, 16)"
"(8, 23)","(12, 17)","(12, 22)","(4, 22)","(9, 22)","(4, 37)","(9, 19)","(12, 19)","(15, 10)","(4, 19)"
"(1, 44)","(4, 33)","(8, 20)","(15, 12)","(12, 16)","(4, 34)","(0, 59)","(4, 45)","(0, 45)","(4, 42)"
"(20, 8)","(12, 13)","(8, 21)","(13, 12)","(12, 12)","(4, 30)","(25, 4)","(22, 9)","(8, 18)","(22, 4)"
"(4, 30)","(20, 8)","(12, 13)","(8, 21)","(13, 12)","(1, 45)","(25, 4)","(1, 33)","(8, 18)","(8, 33)"
"(4, 30)","(12, 13)","(20, 8)","(8, 18)","(8, 21)","(1, 45)","(13, 12)","(8, 33)","(1, 33)","(25, 4)"
"(12, 14)","(8, 22)","(8, 19)","(15, 17)","(15, 11)","(12, 23)","(12, 15)","(8, 17)","(4, 23)","(18, 11)"
"(21, 8)","(16, 12)","(14, 12)","(19, 8)","(23, 9)","(23, 4)","(27, 4)","(23, 12)","(17, 16)","(11, 16)"
"(22, 8)","(12, 16)","(18, 9)","(35, 4)","(18, 12)","(8, 24)","(20, 12)","(20, 9)","(15, 12)","(20, 4)"
"(5, 27)","(9, 19)","(12, 17)","(2, 37)","(8, 23)","(9, 17)","(2, 43)","(9, 37)","(9, 22)","(15, 14)"
"(6, 27)","(10, 19)","(3, 37)","(10, 17)","(3, 43)","(10, 37)","(10, 22)","(14, 17)","(3, 19)","(17, 15)"
"(56, 0)","(46, 1)","(54, 1)","(58, 1)","(44, 1)","(60, 1)","(34, 1)","(64, 1)","(22, 8)","(66, 1)"
"(23, 8)","(17, 12)","(21, 9)","(21, 4)","(21, 12)","(16, 16)","(19, 9)","(10, 18)","(36, 4)","(10, 16)"
"(12, 15)","(8, 19)","(15, 17)","(15, 11)","(12, 14)","(8, 22)","(18, 11)","(8, 17)","(20, 11)","(15, 19)"
"(12, 17)","(8, 23)","(15, 15)","(5, 27)","(18, 10)","(15, 14)","(15, 10)","(25, 6)","(20, 10)","(8, 27)"
"(8, 24)","(4, 33)","(9, 18)","(8, 20)","(25, 5)","(22, 8)","(1, 44)","(9, 21)","(15, 12)","(12, 21)"
"(7, 25)","(16, 12)","(11, 18)","(21, 8)","(11, 21)","(11, 16)","(11, 26)","(17, 16)","(11, 39)","(19, 8)"
"(42, 1)","(57, 0)","(36, 4)","(32, 4)","(17, 12)","(23, 8)","(53, 0)","(48, 0)","(40, 4)","(63, 0)"
"(25, 5)","(12, 16)","(18, 9)","(39, 2)","(15, 12)","(8, 24)","(20, 9)","(41, 2)","(15, 9)","(33, 2)"
"(0, 61)","(1, 62)","(1, 51)","(1, 48)","(4, 31)","(1, 37)","(1, 43)","(1, 75)","(0, 50)","(0, 63)"
"(16, 12)","(21, 8)","(17, 16)","(7, 25)","(11, 16)","(19, 8)","(11, 18)","(11, 21)","(17, 8)","(23, 12)"
"(25, 6)","(39, 3)","(20, 10)","(15, 10)","(12, 17)","(18, 10)","(41, 3)","(15, 14)","(33, 3)","(26, 10)"
"(0, 62)","(1, 61)","(1, 50)","(1, 47)","(1, 40)","(1, 56)","(1, 74)","(0, 51)","(4, 51)","(1, 71)"
"(1, 45)","(4, 35)","(4, 30)","(0, 60)","(4, 46)","(4, 36)","(0, 64)","(4, 44)","(0, 46)","(0, 44)"
"(38, 2)","(43, 5)","(19, 5)","(21, 5)","(32, 5)","(21, 8)","(19, 8)","(40, 5)","(43, 1)","(16, 12)"
"(38, 3)","(43, 6)","(19, 6)","(21, 6)","(32, 6)","(40, 6)","(36, 6)","(17, 6)","(57, 6)","(31, 3)"
"(17, 12)","(23, 8)","(10, 18)","(16, 16)","(10, 16)","(10, 21)","(7, 26)","(27, 5)","(21, 12)","(21, 9)"
"(4, 31)","(1, 48)","(8, 32)","(1, 32)","(1, 37)","(0, 61)","(8, 22)","(8, 37)","(8, 19)","(8, 17)"
"(4, 32)","(8, 31)","(1, 31)","(1, 47)","(1, 49)","(12, 17)","(8, 23)","(1, 40)","(5, 31)","(8, 27)"
"(7, 26)","(17, 12)","(11, 24)","(11, 25)","(23, 8)","(11, 20)","(11, 12)","(16, 16)","(10, 18)","(10, 16)"
"(2, 40)","(5, 37)","(5, 32)","(5, 48)","(5, 41)","(5, 22)","(4, 31)","(5, 19)","(5, 43)","(5, 58)"
"(3, 40)","(6, 37)","(6, 32)","(6, 48)","(6, 41)","(6, 22)","(6, 19)","(6, 43)","(6, 58)","(3, 47)"
"(57, 0)","(42, 1)","(55, 1)","(32, 4)","(36, 4)","(47, 1)","(23, 8)","(40, 4)","(53, 0)","(48, 0)"
"(15, 12)","(12, 16)","(9, 18)","(25, 5)","(22, 8)","(8, 24)","(4, 33)","(13, 16)","(18, 9)","(15, 9)"
"(9, 18)","(15, 12)","(18, 9)","(12, 16)","(4, 33)","(25, 5)","(24, 8)","(15, 13)","(8, 24)","(5, 30)"
"(0, 63)","(1, 43)","(1, 41)","(1, 48)","(4, 31)","(1, 69)","(0, 61)","(1, 58)","(4, 29)","(1, 79)"
"(2, 41)","(5, 29)","(5, 40)","(5, 38)","(5, 47)","(5, 56)","(5, 49)","(5, 23)","(5, 31)","(5, 27)"
"(3, 41)","(6, 29)","(6, 40)","(6, 38)","(6, 47)","(6, 56)","(6, 49)","(6, 23)","(6, 31)","(6, 27)"
"(26, 5)","(24, 9)","(30, 4)","(25, 9)","(22, 9)","(25, 2)","(12, 13)","(12, 9)","(30, 2)","(46, 2)"
"(1, 46)","(4, 34)","(4, 33)","(9, 18)","(4, 45)","(0, 55)","(4, 39)","(8, 24)","(8, 20)","(0, 45)"
"(26, 6)","(24, 10)","(25, 10)","(22, 10)","(12, 14)","(25, 3)","(12, 10)","(30, 3)","(46, 3)","(24, 3)"
"(10, 18)","(17, 12)","(17, 13)","(6, 30)","(19, 9)","(17, 9)","(6, 20)","(6, 25)","(6, 24)","(27, 5)"
"(4, 33)","(8, 24)","(1, 46)","(1, 44)","(9, 18)","(8, 20)","(24, 8)","(18, 9)","(8, 30)","(4, 34)"
"(0, 64)","(1, 45)","(1, 65)","(1, 52)","(1, 42)","(1, 55)","(4, 35)","(1, 59)","(0, 60)","(0, 66)"
"(24, 8)","(9, 18)","(18, 9)","(22, 8)","(4, 33)","(20, 9)","(26, 4)","(33, 4)","(35, 4)","(20, 12)"
"(30, 4)","(18, 8)","(45, 1)","(35, 1)","(33, 1)","(33, 8)","(35, 8)","(41, 1)","(26, 5)","(26, 8)"
"(1, 47)","(4, 37)","(4, 32)","(4, 48)","(4, 43)","(0, 62)","(0, 48)","(8, 27)","(8, 23)","(0, 58)"
"(2, 42)","(5, 28)","(5, 30)","(5, 25)","(5, 44)","(5, 46)","(9, 18)","(18, 9)","(5, 54)","(24, 8)"
"(3, 42)","(6, 28)","(6, 30)","(6, 25)","(10, 18)","(6, 44)","(6, 46)","(6, 54)","(6, 60)","(10, 21)"
"(1, 48)","(4, 31)","(4, 40)","(4, 47)","(0, 61)","(0, 47)","(4, 49)","(0, 63)","(0, 49)","(0, 50)"
"(58, 0)","(45, 1)","(30, 4)","(41, 1)","(39, 1)","(56, 1)","(59, 1)","(65, 1)","(35, 1)","(37, 4)"
"(31, 4)","(43, 1)","(32, 8)","(32, 1)","(48, 1)","(21, 8)","(32, 5)","(19, 8)","(17, 8)","(53, 1)"
"(13, 14)","(18, 11)","(13, 15)","(15, 17)","(25, 7)","(20, 11)","(18, 17)","(12, 15)","(8, 22)","(20, 17)"
"(13, 13)","(15, 16)","(20, 8)","(18, 16)","(18, 18)","(18, 8)","(4, 35)","(8, 18)","(8, 21)","(15, 18)"
"(4, 34)","(1, 46)","(8, 35)","(8, 25)","(1, 35)","(1, 44)","(0, 65)","(8, 24)","(8, 30)","(8, 36)"
"(14, 13)","(11, 18)","(19, 8)","(21, 8)","(16, 13)","(19, 18)","(19, 16)","(17, 16)","(7, 25)","(16, 12)"
"(14, 14)","(19, 11)","(14, 15)","(21, 11)","(19, 17)","(11, 19)","(17, 17)","(21, 17)","(19, 6)","(27, 7)"
"(4, 35)","(1, 45)","(8, 34)","(1, 34)","(8, 26)","(8, 33)","(5, 34)","(1, 55)","(8, 16)","(1, 33)"
"(43, 1)","(31, 4)","(38, 4)","(55, 0)","(27, 4)","(47, 0)","(47, 4)","(49, 0)","(32, 8)","(32, 1)"
"(18, 9)","(39, 2)","(13, 16)","(9, 18)","(24, 8)","(22, 8)","(28, 5)","(20, 9)","(12, 16)","(30, 5)"
"(39, 2)","(18, 9)","(28, 5)","(13, 16)","(25, 5)","(9, 18)","(24, 8)","(22, 8)","(30, 5)","(41, 2)"
"(39, 3)","(28, 6)","(25, 6)","(18, 10)","(13, 17)","(41, 3)","(9, 19)","(20, 10)","(37, 6)","(12, 17)"
"(0, 65)","(1, 53)","(4, 34)","(1, 64)","(1, 46)","(1, 44)","(1, 66)","(1, 60)","(1, 57)","(1, 54)"
"(32, 4)","(31, 8)","(42, 1)","(31, 1)","(27, 5)","(19, 9)","(31, 5)","(49, 1)","(17, 12)","(52, 1)"
"(27, 5)","(19, 9)","(14, 16)","(40, 2)","(36, 2)","(32, 4)","(17, 12)","(10, 18)","(21, 9)","(16, 16)"
"(18, 10)","(13, 17)","(9, 19)","(12, 17)","(39, 3)","(25, 6)","(30, 6)","(22, 6)","(5, 27)","(22, 11)"
"(27, 6)","(19, 10)","(14, 17)","(40, 3)","(36, 3)","(17, 14)","(21, 10)","(10, 19)","(17, 10)","(43, 3)"
"(13, 15)","(18, 11)","(25, 7)","(13, 14)","(15, 17)","(20, 11)","(12, 15)","(18, 17)","(22, 10)","(22, 7)"
"(4, 36)","(8, 21)","(1, 45)","(8, 33)","(8, 34)","(1, 33)","(1, 34)","(1, 52)","(1, 39)","(8, 39)"
"(11, 18)","(16, 13)","(14, 13)","(10, 20)","(16, 12)","(7, 25)","(7, 30)","(7, 24)","(16, 9)","(7, 20)"
"(14, 15)","(19, 11)","(14, 14)","(21, 11)","(19, 17)","(11, 19)","(7, 27)","(17, 17)","(27, 7)","(21, 17)"
"(14, 16)","(27, 5)","(19, 9)","(40, 2)","(19, 12)","(29, 5)","(21, 9)","(21, 12)","(36, 2)","(17, 13)"
"(13, 16)","(18, 9)","(15, 12)","(15, 13)","(24, 8)","(18, 12)","(9, 18)","(22, 8)","(8, 25)","(9, 21)"
"(25, 7)","(13, 15)","(18, 11)","(20, 11)","(15, 17)","(15, 11)","(13, 14)","(26, 11)","(26, 6)","(41, 11)"
"(1, 49)","(4, 37)","(1, 47)","(9, 19)","(8, 27)","(4, 32)","(1, 40)","(8, 23)","(4, 48)","(4, 43)"
"(7, 27)","(11, 19)","(16, 14)","(16, 15)","(11, 22)","(11, 17)","(14, 15)","(11, 37)","(17, 17)","(14, 14)"
"(9, 19)","(13, 17)","(15, 14)","(1, 49)","(4, 37)","(5, 27)","(15, 15)","(18, 10)","(8, 27)","(20, 10)"
"(59, 0)","(44, 1)","(33, 4)","(46, 1)","(35, 4)","(51, 1)","(54, 1)","(45, 4)","(30, 8)","(34, 1)"
"(40, 2)","(29, 5)","(19, 9)","(27, 5)","(14, 16)","(36, 2)","(10, 18)","(16, 16)","(21, 9)","(42, 5)"
"(14, 17)","(40, 3)","(29, 6)","(19, 10)","(10, 19)","(27, 6)","(17, 14)","(21, 10)","(6, 27)","(19, 15)"
"(4, 37)","(1, 49)","(13, 17)","(1, 47)","(8, 27)","(9, 19)","(15, 14)","(1, 40)","(8, 23)","(18, 10)"
"(14, 17)","(40, 3)","(29, 6)","(27, 6)","(19, 10)","(36, 3)","(21, 10)","(17, 15)","(19, 15)","(19, 14)"
"(10, 19)","(17, 14)","(17, 15)","(6, 27)","(14, 17)","(40, 3)","(27, 6)","(19, 10)","(6, 29)","(29, 6)"
"(18, 11)","(13, 15)","(25, 7)","(13, 14)","(22, 10)","(9, 23)","(22, 7)","(12, 15)","(20, 11)","(30, 7)"
"(13, 17)","(18, 10)","(9, 19)","(15, 15)","(4, 37)","(5, 27)","(20, 10)","(15, 14)","(30, 6)","(5, 29)"
"(33, 4)","(44, 1)","(59, 0)","(35, 4)","(46, 1)","(34, 8)","(30, 8)","(25, 8)","(34, 1)","(24, 8)"
"(28, 5)","(39, 2)","(41, 2)","(33, 4)","(25, 5)","(44, 1)","(15, 13)","(35, 4)","(20, 9)","(59, 0)"
"(28, 6)","(39, 3)","(41, 3)","(25, 6)","(15, 14)","(39, 10)","(20, 10)","(9, 19)","(41, 10)","(26, 7)"
"(29, 5)","(40, 2)","(19, 9)","(27, 5)","(14, 16)","(36, 2)","(10, 18)","(16, 16)","(40, 9)","(27, 8)"
"(2, 43)","(5, 29)","(2, 41)","(15, 14)","(9, 19)","(5, 27)","(5, 38)","(4, 37)","(13, 17)","(15, 15)"
"(3, 43)","(6, 29)","(3, 41)","(10, 19)","(6, 27)","(29, 6)","(40, 3)","(17, 14)","(6, 38)","(17, 15)"
"(29, 6)","(40, 3)","(27, 6)","(19, 10)","(14, 17)","(3, 43)","(10, 19)","(6, 29)","(36, 3)","(40, 10)"
"(26, 7)","(24, 11)","(22, 11)","(25, 11)","(15, 14)","(18, 10)","(12, 11)","(15, 15)","(12, 17)","(9, 19)"
"(5, 28)","(2, 42)","(15, 13)","(2, 39)","(9, 21)","(9, 42)","(44, 1)","(13, 16)","(5, 30)","(35, 4)"
"(6, 28)","(3, 42)","(3, 39)","(10, 42)","(17, 13)","(10, 18)","(6, 30)","(10, 39)","(3, 45)","(19, 9)"
"(15, 13)","(44, 1)","(35, 4)","(33, 4)","(9, 21)","(5, 28)","(46, 1)","(9, 18)","(12, 18)","(8, 25)"
"(16, 14)","(17, 17)","(16, 15)","(11, 19)","(19, 11)","(7, 27)","(11, 22)","(10, 23)","(21, 11)","(23, 10)"
"(44, 1)","(15, 13)","(35, 4)","(33, 4)","(46, 1)","(34, 8)","(25, 8)","(9, 21)","(59, 0)","(9, 18)"
"(5, 29)","(2, 43)","(15, 14)","(2, 41)","(9, 22)","(9, 19)","(5, 27)","(13, 17)","(12, 17)","(5, 38)"
"(6, 29)","(3, 43)","(3, 41)","(17, 14)","(6, 27)","(10, 19)","(6, 38)","(10, 22)","(16, 17)","(6, 47)"
"(15, 14)","(9, 19)","(9, 22)","(5, 29)","(2, 43)","(12, 17)","(13, 17)","(12, 19)","(15, 15)","(18, 10)"
"(16, 13)","(11, 18)","(17, 16)","(11, 21)","(17, 18)","(10, 20)","(16, 12)","(10, 24)","(11, 16)","(7, 30)"
"(17, 14)","(16, 17)","(17, 15)","(19, 10)","(10, 22)","(10, 19)","(23, 11)","(21, 10)","(11, 23)","(14, 17)"
"(34, 4)","(45, 1)","(60, 0)","(33, 8)","(30, 4)","(33, 1)","(15, 16)","(64, 0)","(46, 4)","(44, 4)"
"(19, 9)","(27, 5)","(17, 13)","(29, 5)","(14, 16)","(10, 21)","(27, 8)","(23, 8)","(10, 18)","(16, 16)"
"(17, 13)","(16, 16)","(10, 21)","(19, 9)","(10, 18)","(27, 5)","(6, 30)","(17, 12)","(29, 5)","(16, 18)"
"(60, 0)","(34, 4)","(45, 1)","(33, 8)","(15, 16)","(33, 1)","(9, 20)","(64, 0)","(56, 1)","(50, 1)"
"(16, 15)","(17, 17)","(11, 19)","(16, 14)","(19, 11)","(10, 23)","(7, 27)","(23, 10)","(21, 11)","(27, 7)"
"(9, 20)","(15, 16)","(2, 44)","(5, 33)","(45, 1)","(22, 9)","(12, 12)","(60, 0)","(8, 26)","(15, 18)"
"(8, 25)","(9, 21)","(4, 39)","(12, 16)","(4, 34)","(5, 30)","(12, 18)","(15, 12)","(13, 16)","(8, 24)"
"(45, 1)","(34, 4)","(60, 0)","(9, 20)","(30, 4)","(64, 0)","(44, 4)","(46, 4)","(15, 16)","(33, 8)"
"(3, 44)","(10, 20)","(17, 16)","(6, 33)","(11, 21)","(17, 18)","(11, 18)","(16, 12)","(23, 9)","(17, 21)"
"(19, 10)","(17, 14)","(27, 6)","(10, 19)","(14, 17)","(16, 17)","(17, 15)","(10, 22)","(29, 6)","(21, 10)"
"(15, 15)","(9, 22)","(9, 19)","(12, 17)","(13, 17)","(12, 19)","(22, 11)","(8, 27)","(9, 17)","(18, 10)"
"(2, 44)","(15, 16)","(5, 33)","(45, 1)","(5, 34)","(34, 4)","(5, 45)","(22, 9)","(12, 12)","(5, 42)"
"(35, 4)","(44, 1)","(41, 2)","(46, 1)","(33, 4)","(20, 9)","(30, 8)","(22, 8)","(59, 0)","(25, 8)"
