0,1,2
0.9999396277383518,0.010978830550734283,0.0002086318690126359
0.9505067492726603,0.31031064581926227,0.014771324445818468
0.9505080558502769,0.3103161738911251,0.014696845621489828
0.9999396540549708,0.010922906969519518,0.0008189381932242901
0.9999397189272321,0.010959224190125004,0.0004101124725156245
0.999939599111836,0.010962582712867852,0.0004257097570273031
0.9999396197123026,0.01097270390712831,0.00033720352766818546
0.965953324087681,0.2511863429750769,0.0587906256216932
0.7066259870459523,0.6728055429404468,0.21803181808689973
0.70488406920164,0.6954354502878195,0.1379764894081829
0.9753921498207576,0.21985416314368045,0.013637338922835932
0.9735495363692498,0.22794690809714688,0.01472887562260817
0.9064807624035012,0.4219506311238421,0.014092017398435392
0.910184139466819,0.41390697925885095,0.014159810955154487
0.9064789749727306,0.4219562106947523,0.013376002564531982
0.9101868382256249,0.4139120668656614,0.013850390187093995
0.9753888621478327,0.219852694563909,0.015025313564674559
0.9735486971640491,0.22795312588976982,0.015048383585403304
0.999941227451641,0.010671599507199949,0.0012906660326026946
0.999940092856248,0.010841045391746284,0.001004334332843655
0.9814160843515096,0.18753977228523955,0.032004053459566174
0.9999395981132603,0.010908759760096805,0.000816141458954802
0.9999396222384207,0.01091871149236356,0.0008169902002459394
0.9999396707892084,0.010944808636358482,0.0004237817798196892
0.9999396944024722,0.010954806445020731,0.0004078807407015156
0.6096701600149337,0.5895353216794597,0.5119647690998184
0.7214788750088523,0.6787985073293491,0.1267308300448873
0.8566912063176181,0.39429377609957533,0.32745279277235995
0.9917236526767381,0.12254235997370035,0.03202311641710106
0.9878229913327597,0.15294650313420846,0.02078627081075237
0.9980787326055003,0.05971879098501149,0.010134058489224957
0.9206239335592425,0.3268939063650003,0.2124024023120128
0.9355058397260271,0.315389148481181,0.15795533717953825
0.9190571253350281,0.30174633266626727,0.2520639259501651
0.9051208702845469,0.33201272844725754,0.26482451590711575
0.8605727673532728,0.49340276267404004,0.11374485760866652
0.8404061127380459,0.5225538275474119,0.14120560292818013
0.910185678356803,0.33066425551543016,0.24704196337590134
0.8885935346071084,0.39426293171740484,0.23310104547868585
0.8693311229935513,0.4896169300982439,0.04705223954809622
0.8521381397007438,0.5190822935970825,0.06245478216273549
0.9946038490106062,0.10245156770032679,0.01353313967982358
0.9980554401472993,0.05972175923302237,0.01510231845463827
0.9856295140878563,0.15081913780181846,0.06231823870222478
0.9946040462226017,0.10245514370599668,0.015250431648043211
0.9602218639442953,0.2787351177432454,0.013430898888990074
0.9614045085615897,0.27463470645823707,0.013457646945070605
0.9566041215904373,0.2909670506088751,0.014473551221631952
0.9579372218431198,0.28655397339383726,0.014505020304635668
0.8182700056752474,0.372644476406896,0.34329410600909704
0.8781609310995694,0.41080303548274105,0.21554721415589126
0.9602182452565784,0.27873303567593877,0.014138436362094615
0.9565993482132626,0.2909732797367252,0.014132273044299292
0.9614059274612182,0.27463252854628567,0.014592696700421043
0.9579375992064973,0.2865600528560198,0.014589116871475086
0.9942972229478138,0.08571383347180186,0.05200605422022786
0.999035704027202,0.0285036981157015,0.02209007171939498
