tg,0,2,9,other
0.0,1.0,0.0,0.0,0.0
0.20023181807199808,0.9999999999963258,7.64189511064821e-28,9.250503007977938e-14,3.5817957232043604e-12
0.40046363614399616,0.9999999994173345,1.4654124008374661e-24,5.587691245932968e-12,5.770782758876961e-10
0.6006954542159942,0.9999999979401153,2.191705789508206e-23,1.3325616369711233e-11,2.0465592726194013e-09
0.8009272722879923,0.9999999981171352,3.314643322546483e-22,2.2709671830652062e-11,1.8601553955238561e-09
1.0011590903599905,0.9999999992558815,2.8532697772283657e-21,1.1413054447125236e-10,6.299883993801493e-10
1.2013909084319885,0.9999999950575635,1.2101523705326739e-20,2.678417155242551e-10,4.674595037133776e-09
1.4016227265039864,0.9999999935600257,3.468763503298836e-20,2.352245218537167e-10,6.204750003859457e-09
1.6018545445759846,0.9999999980628772,1.1249931819570393e-19,6.994028601980425e-10,1.2377199830836134e-09
1.8020863626479828,0.9999999789688533,2.7807891979432144e-19,1.2980530137408417e-09,1.9733094662967376e-08
2.002318180719981,0.9999999876352048,5.535210231778954e-19,1.1814973257022131e-09,1.1183298028166245e-08
2.2025499987919788,0.9999999958856238,1.3400400383615854e-18,2.3794316981090035e-09,1.734945389944293e-09
2.402781816863977,0.9999999763132963,2.800145043366419e-18,3.6341408004762656e-09,2.0052562670589728e-08
2.603013634935975,0.9999999697588808,5.188718034646772e-18,4.10737499992357e-09,2.6133744334259658e-08
2.803245453007973,0.999999988989424,9.867184389082932e-18,5.588367651996836e-09,5.422208276076741e-09
3.003477271079971,0.9999999704004128,1.852851926177356e-17,9.302698998660726e-09,2.0296888657516774e-08
3.2037090891519693,0.9999999332896194,2.795132657678536e-17,9.366752014956066e-09,5.7343629191228155e-08
3.4039409072239675,0.9999999842774323,4.466185262094762e-17,1.2161050411232368e-08,3.5615185246027145e-09
3.6041727252959657,0.9999999336653528,7.408667867366726e-17,1.9255895556963067e-08,4.7078752062107944e-08
3.8044045433679634,0.9999999179888944,1.0604311207995357e-16,1.8996213394804957e-08,6.301489297864621e-08
4.004636361439962,0.9999999615646,1.6501608593902381e-16,2.3552042393421305e-08,1.4883357208519126e-08
4.204868179511959,0.9999999360005246,2.602885679499833e-16,3.314644588781454e-08,3.0853029849181715e-08
4.4050999975839575,0.9999998802233637,3.766960559213794e-16,3.798151651208718e-08,8.179511991651673e-08
4.605331815655956,0.9999999145927005,5.246499640610232e-16,3.9260165255061465e-08,4.614713410767608e-08
4.805563633727954,0.9999999226294933,7.767370108090546e-16,5.645965118912455e-08,2.0910855298845993e-08
5.005795451799952,0.99999977541568,1.0352587373497593e-15,6.398166441363326e-08,1.606026547875505e-07
5.20602726987195,0.9999998932462544,1.3456831153762338e-15,6.529488541239785e-08,4.145885991395426e-08
5.4062590879439485,0.9999998726045706,1.909979586391807e-15,9.01016142476719e-08,3.729381431829734e-08
5.606490906015946,0.9999997569345935,2.5226734475473752e-15,9.88668411505737e-08,1.4419856284448455e-07
5.806722724087944,0.9999998076632103,3.3292750978960966e-15,1.0553362000266987e-07,8.680316686719688e-08
6.006954542159942,0.9999998496255228,4.555936803012869e-15,1.3059878068722876e-07,1.977569301971529e-08
6.20718636023194,0.999999711745917,6.066050990436965e-15,1.5676076437693363e-07,1.3149331295512128e-07
6.407418178303939,0.9999996588413836,7.480986419396375e-15,1.5358308744609446e-07,1.8757552199151932e-07
6.607649996375937,0.9999998022142186,9.715572259377932e-15,1.8926754821887572e-07,8.518224818454027e-09
6.807881814447935,0.999999529358488,1.2406589285264296e-14,2.3015599069073933e-07,2.404855094253513e-07
7.008113632519933,0.9999996120192747,1.4886526026805147e-14,2.228850873176419e-07,1.650956245146743e-07
7.208345450591931,0.9999997119536218,1.918855622778752e-14,2.6744506949616245e-07,2.0601290239140102e-08
7.408577268663929,0.9999995014337661,2.444355567809933e-14,3.1344566439625973e-07,1.8512054557576614e-07
7.608809086735927,0.999999442593149,3.004170985280735e-14,3.2752399495200674e-07,2.298828262622591e-07
7.809040904807925,0.9999995892985343,3.7345479461466394e-14,3.5601678260184026e-07,5.468464579516877e-08
8.009272722879924,0.9999994419802959,4.727294953131898e-14,4.351102308160969e-07,1.2290942598032275e-07
