tg,0,2,9,10,19,33,37,47,other
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3607395871743487,0.999998053603884,4.196013673177365e-18,1.02496628279674e-08,1.9239834746826845e-06,3.1153146791062544e-11,4.1941292540495964e-13,7.948770459549962e-13,2.54496782975394e-16,1.2130610738125824e-08
0.7214791743486973,0.9999837561617517,2.9077752606682957e-16,1.3726745609533337e-07,1.6079467915802367e-05,5.761299159819232e-11,4.9857570692654965e-11,1.0684561643748226e-10,3.711063716427899e-15,2.6888556159399002e-08
1.082218761523046,0.9999615267644977,1.0381215653869628e-15,5.479760142458817e-07,3.784737466092085e-05,9.796083809068324e-11,4.0908574975220535e-10,1.446805060959409e-09,9.005381636284644e-15,7.593096551516965e-08
1.4429583486973947,0.9999470153752107,2.6669669691354795e-14,1.3360025884916847e-06,5.145536285994229e-05,2.694247160117701e-10,1.0153458533845114e-09,7.868540743792917e-09,1.1504532057885475e-14,1.8410599156304386e-07
1.8036979358717433,0.9999340477683666,2.703709584647217e-13,2.515417290306958e-06,6.309303586435131e-05,4.585723330754941e-10,2.453028440536307e-09,2.0786158767001293e-08,2.5667812211573235e-14,3.2008042316622465e-07
2.164437523046092,0.9998899033385351,8.120271055180899e-13,3.839086884962318e-06,0.0001058278882325815,4.375135205376731e-10,7.653037611597834e-09,3.315003915773925e-08,2.237020635011203e-14,3.884449227831155e-07
2.5251771102204406,0.999835431345157,1.3999290832975987e-12,4.653928566147657e-06,0.00015932056506596292,4.4683829598476807e-10,1.6252649028425186e-08,5.8035204218185406e-08,8.812589245567989e-16,5.194251185836052e-07
2.8859166973947894,0.999778470393847,2.6487363488238665e-12,4.538931179354407e-06,0.00021589469160294698,1.4997102222672916e-09,1.9858553219184194e-08,1.278413247528322e-07,2.7096132338284784e-14,9.467811065144716e-07
3.2466562845691382,0.9997246695817147,6.237624781211422e-12,4.205686366664099e-06,0.0002693899620681201,2.6574281602556965e-09,2.093601990748364e-08,2.40092616659907e-07,5.492095785070887e-14,1.4710774931536719e-06
3.6073958717434866,0.9996398136515587,1.3540439573032451e-11,5.0911668922818886e-06,0.0003532053826643358,2.840692972963782e-09,4.153412186591364e-08,3.04888145091138e-07,1.4141598799785448e-13,1.5405222427711251e-06
3.9681354589178355,0.999571080099913,2.1897156926402465e-11,7.542617517195148e-06,0.0004195346012734746,1.8481124046345107e-09,9.064122464332e-08,3.6141453813014677e-07,9.408322199223868e-14,1.3887554299873983e-06
4.328875046092184,0.9995134799917612,2.977225635341651e-11,1.0255933097037134e-05,0.0004737872389060624,2.713182245687727e-09,1.21984058315113e-07,5.873208591570486e-07,1.9271614138227968e-14,1.7647883444604773e-06
4.689614633266533,0.9993884324696023,5.437028524515993e-11,1.2506142949302806e-05,0.0005950405220595164,5.072370350155308e-09,1.1770750472244266e-07,1.0140741254733447e-06,1.239534329850804e-13,2.883956894184081e-06
5.050354220440881,0.999188333760383,1.0464019721909608e-10,1.540423406253391e-05,0.000790888329994491,8.255757597064133e-09,1.6289028000648095e-07,1.3716749938337391e-06,8.577641917792111e-13,3.8307490305422576e-06
5.41109380761523,0.9991149721630214,1.5721837428664642e-10,1.93771492582852e-05,0.0008602542067219113,5.001751604003378e-09,3.285468175192023e-07,1.5734365696330773e-06,5.529922805182248e-13,3.489338088469296e-06
5.771833394789579,0.9991862346860554,2.0323638910098626e-10,2.2220699637518568e-05,0.0007862133294841997,2.9402429073081993e-09,4.985268294960204e-07,2.0234813620788136e-06,1.0215085232003249e-13,2.8061330498152515e-06
6.132572981963928,0.9991059181245242,2.667196667708119e-10,2.2016863093838614e-05,0.0008650924385593125,3.5858355717791026e-09,5.395377826820696e-07,2.8795417743656233e-06,3.041976646474801e-14,3.549641679922999e-06
6.4933125691382765,0.998810923895332,4.194031092365172e-10,2.1324737013904192e-05,0.001158568507894558,7.989278722538259e-09,5.389994878279899e-07,3.7869407881174435e-06,4.3873677339856835e-13,4.848510363197889e-06
6.854052156312624,0.9985828669080961,6.483047885262551e-10,2.502966506498479e-05,0.0013814894004644663,6.707539979068176e-09,7.862542429919068e-07,4.373644103566416e-06,2.4427856337645564e-12,5.446769740347079e-06
7.214791743486973,0.9986264653603151,8.484954405661479e-10,3.2727710929906335e-05,0.00132867061920581,5.44106354394335e-09,1.2465456825884077e-06,5.281970972475736e-06,1.0988022029513332e-12,5.6015022364963585e-06
7.575531330661322,0.9985059878578157,1.0257768794635849e-09,3.8355930148635375e-05,0.001439923635326475,7.665616086072433e-09,1.4306932983509547e-06,7.058689260765667e-06,6.55675511232753e-13,7.234502101272078e-06
7.936270917835671,0.9979001034845996,1.372803028023272e-09,3.9610996908088864e-05,0.002037862345276398,2.0016395283309465e-08,1.2360965337742977e-06,9.614159908080836e-06,3.3882226027702426e-13,1.1551527236974835e-05
8.29701050501002,0.9972871068363195,1.889652570930495e-09,4.169701987158806e-05,0.002642988780265235,3.084429709978469e-08,1.2277924424162064e-06,1.2107223421238617e-05,4.865610914626733e-12,1.4839608864725129e-05
8.657750092184369,0.9974221797974655,2.574290338133279e-09,4.876049722851969e-05,0.002499077606686281,2.0651522563713428e-08,2.123931965890605e-06,1.3874268714964957e-05,5.278206642267692e-12,1.3960666847556702e-05
9.018489679358717,0.9978014105044658,3.120695552977411e-09,5.6192576786518375e-05,0.002111691424883807,1.0815651427091699e-08,3.278231059379683e-06,1.555983967472564e-05,1.170966234615429e-12,1.1853485611834635e-05
9.379229266533066,0.997536888467628,3.563419405666178e-09,5.74257032586343e-05,0.002371172412794172,9.995003000462394e-09,3.6729988904189406e-06,1.8157069531320076e-05,3.885710842025393e-12,1.2669785589336513e-05
