tg,0-2,1-2,0-5,other
0.0,1.0,0.0,0.0,0.0
1.0216477888888889,0.9999886532738567,5.558366214970776e-07,1.0773245177504414e-05,1.7644345284972625e-08
2.0432955777777777,0.9998737535864786,8.19712712331164e-06,0.0001179960068021119,5.3279598052032065e-08
3.0649433666666663,0.9996532274845422,4.1684885823035864e-05,0.00030491586054899285,1.7176908795493876e-07
4.086591155555555,0.9994559974157449,0.0001434490874711785,0.00040010362344631537,4.498733417162814e-07
5.1082389444444445,0.99909177425651,0.00036843023791023773,0.0005389018666470578,8.936389357477972e-07
6.129886733333333,0.9982186695584907,0.0007633888438930363,0.0010158726205759627,2.0689770420670295e-06
7.151534522222222,0.9969469894461096,0.0014390298329392819,0.0016086984400744601,5.282280878777092e-06
8.17318231111111,0.9954258856848809,0.002578906383130475,0.0019823871788023943,1.2820753188722297e-05
9.194830099999999,0.9932281506105982,0.0042442219591715845,0.002497901617583581,2.9725812651415847e-05
10.216477888888889,0.9899938906941352,0.006451137423454707,0.0034941488593644276,6.082302304834054e-05
11.238125677777777,0.98583868781827,0.00955208885586301,0.0044995763757598355,0.00010964695011407613
12.259773466666665,0.980557483155288,0.013914775917965978,0.005329614974151958,0.0001981259525983325
13.281421255555555,0.9737315273053118,0.019287884542316242,0.006612445568433569,0.0003681425839435098
14.303069044444443,0.9655681137594772,0.02557493706310413,0.008243627521995985,0.0006133216554271449
15.324716833333333,0.9559853839404728,0.03367875158690401,0.009434155267614314,0.000901709205014352
16.34636462222222,0.9439597871766882,0.04391536834599467,0.01077346805356342,0.0013513764237619455
17.36801241111111,0.9296004914309278,0.055037028772380175,0.01320987834796105,0.0021526014487367536
18.389660199999998,0.9144074928959728,0.06700340332001092,0.015444230752905618,0.0031448730311178347
19.41130798888889,0.8978693755432899,0.08172006273072377,0.016321617669033034,0.004088944056959515
20.432955777777778,0.8779361190701791,0.09860472029220857,0.017994553710262172,0.005464606927353519
21.454603566666666,0.8558498686913916,0.11455489777290775,0.021740434330404283,0.007854799205301143
22.476251355555554,0.8347619976137087,0.13047210900408773,0.024328998820052104,0.01043689456215484
23.497899144444442,0.8136253351371023,0.1496906030375518,0.024309978152000856,0.012374083673347669
24.51954693333333,0.7896628631583754,0.16921767582459024,0.026019579826025492,0.015099881191014393
25.541194722222222,0.7653219892023271,0.18384750453956128,0.030981386051623094,0.019849120206498184
26.56284251111111,0.744919078479051,0.1972504171379803,0.033662852606880886,0.024167651776093
27.5844903,0.7271328278938967,0.2141032962644346,0.03248240643316425,0.02628146940850906
28.606138088888887,0.7088549129864188,0.2275270418834928,0.03415981415448485,0.029458230975608412
29.627785877777775,0.6925281267237574,0.2314862550133157,0.040382782765629927,0.035602835497300415
30.649433666666667,0.6827100763534222,0.23411391883654958,0.04329197050270568,0.039884034307322916
31.671081455555555,0.6786254660012792,0.24022144573716087,0.04116763794601917,0.039985450315544235
32.69272924444444,0.6762622081848261,0.2391273969212927,0.04310738848070375,0.04150300641317947
33.714377033333335,0.6758661501839083,0.22665887359322384,0.051046447552684476,0.04642852867018578
34.73602482222222,0.6823933885656349,0.2149152148100385,0.05461823770976379,0.048073158914567406
35.75767261111111,0.6966376494828707,0.206968161579379,0.05166635400552907,0.04472783493222351
36.779320399999996,0.7116925146691214,0.19103847432951435,0.05394979180056309,0.043319219200801146
37.80096818888889,0.7243947473989814,0.16680087066991267,0.06382590032220738,0.04497848160889936
38.82261597777778,0.7421369162055674,0.14677121706340573,0.06789923971297654,0.04319262701805334
39.844263766666664,0.7674639878633973,0.1314256668725611,0.0634072580202965,0.03770308724374476
40.865911555555556,0.7886923997633907,0.11147786402503382,0.06520394213554119,0.03462579407603415
41.88755934444444,0.8007859048655747,0.08918358040003244,0.07600426723778729,0.03402624749660909
42.90920713333333,0.8157361504350424,0.07362767625559594,0.07929627447452756,0.03133989883483678
