tg,0-0,2-0,8-0,other
0.0,1.0,0.0,0.0,0.0
1.0062901446540882,0.9999998908559363,6.037225126853458e-17,6.055743332835171e-09,1.0308832235114863e-07
2.0125802893081763,0.9999967923934681,1.9982681179545632e-14,1.0739459239255213e-07,3.1002119216111846e-06
3.0188704339622645,0.9999971799516346,4.194046362857627e-13,5.440355041796625e-07,2.2760124445324014e-06
4.025160578616353,0.999973849878518,4.311055688017744e-12,1.7374601267209179e-06,2.4412657046087107e-05
5.03145072327044,0.9999855714213886,2.325260543944139e-11,4.301354361713844e-06,1.0127201001575139e-05
6.037740867924529,0.9999227932702454,9.139653455783723e-11,8.934991894424892e-06,6.827164646871014e-05
7.044031012578618,0.9999533380803757,3.038515925584476e-10,1.6967968027396213e-05,2.9693647748074493e-05
8.050321157232705,0.9998585308824557,7.505033058722998e-10,2.8615326303468406e-05,0.00011285304074034949
9.056611301886793,0.9998889181255352,1.9049286905346376e-09,4.756959756492381e-05,6.35103719746235e-05
10.06290144654088,0.9997978673351707,3.74148874372947e-09,7.131959640826296e-05,0.00013080932693817221
11.06919159119497,0.9997983224673531,7.719283768959363e-09,0.00010876656489688126,9.290324846886505e-05
12.075481735849058,0.9996964373331847,1.3415265024151885e-08,0.00015149893843676183,0.00015205031311623605
13.081771880503146,0.9996674799846591,2.3779462334575945e-08,0.00021633007949126073,0.00011616615639134288
14.088062025157235,0.9994332492916378,3.815268690320432e-08,0.00028693753247155824,0.0002797750232070296
15.094352169811323,0.9994423399391168,6.162354464450346e-08,0.00038829792459714696,0.0001693005127438105
16.10064231446541,0.9989842932035411,9.302550606947789e-08,0.0004969839841219419,0.0005186297868350018
17.1069324591195,0.9990545312727671,1.4531480104067333e-07,0.0006441702300677488,0.0003011531823652598
18.113222603773586,0.9984813505969818,2.079790060139756e-07,0.0008012485411518618,0.0007171928828618854
19.119512748427674,0.9984850239781135,3.252070280709714e-07,0.001005083877276259,0.0005095669375887283
20.12580289308176,0.9980476192755929,4.4905954759129715e-07,0.0012201042123978962,0.0007318274524676123
21.132093037735853,0.9978461602601252,6.96125898819054e-07,0.0014944034898366544,0.0006587401241432763
22.13838318238994,0.9976155810042876,9.491022820843219e-07,0.0017751899940303066,0.0006082798994017487
23.14467332704403,0.9971984086991098,1.4169132987668516e-06,0.0021358901699999873,0.0006642842175918727
24.150963471698116,0.9968574554975832,1.9129014091103543e-06,0.0024872329929499257,0.0006533986080588183
25.157253616352204,0.9963251534593234,2.725002219749214e-06,0.0029465777791689274,0.0007255437592907007
26.16354376100629,0.995555252416974,3.581025410834162e-06,0.0033720701814828223,0.0010690963761319301
27.16983390566038,0.9948841623018927,4.941584865802831e-06,0.0039274772202864214,0.0011834188929556147
28.17612405031447,0.993952498742416,6.239947921031076e-06,0.004438626221520133,0.0016026350881448099
29.18241419496856,0.9927891252711193,8.476676053972617e-06,0.005065515321633689,0.002136882731193786
30.188704339622646,0.9924723797606889,1.035537750709624e-05,0.005687515970597176,0.0018297488912061388
31.194994484276734,0.9905886942414747,1.3872691755286412e-05,0.006351758422136547,0.003045674644631753
32.20128462893082,0.9912796645819683,1.6726001443905974e-05,0.007105704566065512,0.0015979048505251146
33.20757477358491,0.9890553098106342,2.1915601843699127e-05,0.007795191200853316,0.003127583386668741
34.213864918239,0.9900355802399219,2.650106805963114e-05,0.008661404559254213,0.0012765141327656902
35.220155062893085,0.9880642735531846,3.385121886710958e-05,0.00939775953954157,0.0025041156884079217
36.22644520754717,0.9882489142729819,4.096695051637739e-05,0.010310485068003451,0.0013996337084996122
37.23273535220126,0.9864274006672592,5.1430013682096255e-05,0.011099607503284335,0.0024215618157755955
38.23902549685535,0.9859837405176008,6.135871622235193e-05,0.01201216240573884,0.0019427383604406418
39.245315641509436,0.9830398449629848,7.625975691473997e-05,0.012769798633554553,0.004114096646544318
40.25160578616352,0.9837654100923974,8.895463778848774e-05,0.013728368862623607,0.0024172664071899796
41.25789593081762,0.9784400544561439,0.0001090048512151929,0.014301470043481724,0.007149470649158163
42.264186075471706,0.9819878617123711,0.00012513758193080247,0.015400303717946337,0.002486696987750417
43.27047622012579,0.9749846468463431,0.00014982932608244558,0.015710028020346278,0.009155495807226185
44.27676636477988,0.9805873245912426,0.00017127181163776372,0.016929766371770086,0.002311637225349821
45.28305650943397,0.9743926238143888,0.0002000246765474263,0.017063236504219814,0.008344115004843826
46.28934665408806,0.9792253556831907,0.0002285773770419118,0.018213177135712116,0.0023328898040524044
47.295636798742144,0.9755049559854405,0.00026272679548870786,0.018285492409734174,0.005946824809335758
48.30192694339623,0.9779296032249167,0.0002983561842828653,0.019178844876706163,0.0025931957140932164
49.30821708805032,0.9751337379911368,0.0003405942610226151,0.019106215173652075,0.005419452574187871
50.31450723270441,0.9770171413753871,0.0003817912905124331,0.019788842937316573,0.0028122243967858306
51.320797377358495,0.9713611348237494,0.0004322602475069209,0.01931167942178319,0.00889492550696024
52.32708752201258,0.976479361241131,0.000478948320723338,0.020010417491768753,0.0030312729463756118
53.33337766666667,0.9663614529547837,0.0005331136929967102,0.019025610932019082,0.014079822420200451
54.33966781132076,0.9760287314169915,0.0005880819179136676,0.0198147416266785,0.003568445038416378
55.345957955974846,0.9645747326211573,0.0006408026158184854,0.018586591092822524,0.01619787367020181
56.35224810062894,0.975591089795449,0.0007059018469553504,0.019226086475741696,0.004476921881852967
57.35853824528303,0.9676970732903903,0.0007578869250581228,0.01813256357469256,0.013412476209859104
58.36482838993712,0.975689042988505,0.0008291298150956656,0.018346077932314506,0.005135749264084628
59.371118534591204,0.9726365250512168,0.0008849392326599322,0.017454479275326524,0.009024056440796001
60.37740867924529,0.9767449023064387,0.0009550900281135356,0.01730044628359743,0.0049995613818497875
61.38369882389938,0.9743324121298853,0.0010147449417433041,0.016342720630973424,0.008310122297398881
62.38998896855347,0.9779134598966517,0.0010818287985627402,0.01617362102941384,0.004831090275371498
63.396279113207555,0.9712135342917749,0.001138035429906182,0.014973857937277693,0.012674572341042249
64.40256925786164,0.9777558604729083,0.0012083036192576378,0.015029870423666625,0.0060059654841688875
65.40885940251573,0.9672754385621821,0.001254512627690069,0.013801535084072503,0.017668513726056757
66.41514954716982,0.9760108514929027,0.001335163517296521,0.014000581849563622,0.00865340314023696
67.4214396918239,0.9673323777695715,0.001375780197508596,0.013157151237043009,0.01813469079587867
68.427729836478,0.9743606202720196,0.001464696253629039,0.01330800216183358,0.010866681312517603
69.43401998113208,0.9716898905385389,0.001512261696424232,0.013066856338409392,0.013730991426626475
70.44031012578617,0.9747280494610596,0.001601030427873182,0.013168306510762446,0.010502613600303782
71.44660027044026,0.9759252604028633,0.0016626247742304017,0.013371984747729318,0.009040130075175944
72.45289041509434,0.9762594870719264,0.0017486029091415087,0.013656493268497372,0.008335416750433372
73.45918055974843,0.97556135811861,0.0018179586890999626,0.013974061992991015,0.008646621199298344
74.46547070440252,0.9755669397023241,0.001910961140269286,0.014639139506954743,0.007882959650453533
75.47176084905661,0.971072867220733,0.0019796512966379592,0.014936448343324416,0.012011033139306376
76.4780509937107,0.9705775719168727,0.0020911387543547486,0.01585685834430493,0.011474430984468926
77.48434113836478,0.9668403231505162,0.0021648585818142244,0.016379408038283437,0.014615410229385582
78.49063128301887,0.9635365617340221,0.0022965422036712543,0.017174502775340647,0.01699239328696491
