tg,2-0,5-0,2-1,5-1,other
0.0,1.0,0.0,0.0,0.0,0.0
1.0216710333333334,0.9999877929077456,2.178905498544944e-06,1.0027990609031106e-05,4.251685296966396e-12,1.9189570522376347e-10
2.043342066666667,0.9998388076622826,3.24909080069868e-05,0.00012869209438033023,9.798392927227702e-10,8.355492209138957e-09
3.0650131000000003,0.9993821738167737,0.0001624837892211671,0.0004552429684029571,2.3645465555620748e-08,7.578013840857222e-08
4.086684133333334,0.9985257588933815,0.0005494517819503151,0.000924287659900237,2.5357042165778324e-07,2.4809435079751143e-07
5.108355166666668,0.9971832660783488,0.0014236008795742842,0.001390817981110442,1.636537788604148e-06,6.785231790788743e-07
6.1300262000000005,0.9953216228545142,0.002969136707712009,0.0017012922513101989,6.5539340539817195e-06,1.3942524136010637e-06
7.1516972333333335,0.992582757754831,0.0054750394410168855,0.0019213013662935199,1.8502703291780614e-05,2.398734569626933e-06
8.173368266666667,0.9876320240688305,0.009596390181315773,0.0027215228920116465,4.4880819107238685e-05,5.182038737191256e-06
9.195039300000001,0.9793453446499906,0.015860120911401755,0.004676976973600668,0.00010285470027768529,1.4702764730572974e-05
10.216710333333335,0.9687802606032134,0.024150608288439377,0.006830502456803377,0.0002068091635746204,3.181948797167483e-05
11.238381366666667,0.9571888418071366,0.0347724072910146,0.0076375917784557105,0.00035789177515113164,4.326734824230269e-05
12.260052400000001,0.9423187836242318,0.049229768893079645,0.00777666573949945,0.0006189619609740662,5.58197822193259e-05
13.281723433333335,0.9212285136548176,0.06807910523570737,0.00944042742732475,0.001143775409735731,0.0001081782724139432
14.303394466666667,0.8957098508771774,0.08970275730568983,0.012446043715322604,0.0019340368949838124,0.00020731120682875834
15.325065500000001,0.8684155670942716,0.11382435202690534,0.014689539966251773,0.0027901115928732666,0.00028042931970125273
16.346736533333335,0.8365374054477331,0.14293220028577946,0.016263859682962914,0.003918001602812077,0.00034853298071523095
17.36840756666667,0.7981003970092404,0.17690735214682743,0.018473533862511417,0.005948608874022091,0.0005701081074003734
18.390078600000002,0.7591142668214856,0.21137251557931544,0.01998618746076885,0.008650065098889326,0.0008769650395425587
19.411749633333336,0.7234749007215627,0.24479690503686033,0.019661750597529913,0.011062115013868022,0.0010043286301778319
20.43342066666667,0.6843681720953376,0.2799602201324569,0.020642479504512423,0.013878903766260692,0.0011502245014325299
21.4550917,0.6389507806695445,0.3157155747864368,0.024870190191312987,0.018642459402853622,0.0018209949498517273
22.476762733333334,0.599800144448195,0.346159168426573,0.02765016439854274,0.023774407610147617,0.002616115116542807
23.49843376666667,0.576266713068343,0.36912041120325784,0.025458025294342483,0.026523284669100554,0.002631565764957723
24.520104800000002,0.5587946258456455,0.3861196879033737,0.02349994553084051,0.029035556748453106,0.0025501839716868895
25.541775833333336,0.5377407449067841,0.396286290391915,0.027689697250907037,0.034659386944691534,0.0036238805057040016
26.56344686666667,0.5246045260850213,0.39684116288884097,0.03388238747958246,0.03970217931274027,0.00496974423381602
27.585117900000004,0.5337300386528596,0.3869633567102713,0.03528588602315934,0.03925765094378123,0.004763067669929049
28.606788933333334,0.5563741444732091,0.36765427665318945,0.034931673536811286,0.0368749737255795,0.004164931611212053
29.628459966666668,0.5744662422943,0.34225630043641464,0.040735696117017856,0.03736413981009652,0.005177621342169689
30.650131000000002,0.5927572750921385,0.31317270674043246,0.05050773157578829,0.037069766994280044,0.006492519597361248
31.671802033333336,0.6262050061928329,0.2795890264800042,0.056225527665432706,0.032008589007486654,0.005971850654244233
32.69347306666667,0.6639174174295964,0.24498865400598832,0.059913242409032494,0.026044517659945744,0.0051361684954366275
33.7151441,0.6836392358606692,0.2186887278738837,0.06842206691147154,0.023042634307143317,0.006207335046832506
34.73681513333334,0.6928178239520848,0.2019699792373486,0.07668676051250789,0.021076455159223684,0.007448981138836397
35.75848616666667,0.7068576834706966,0.19062007761917946,0.07726449051613186,0.018533372202991137,0.006724376191000382
36.780157200000005,0.7075620106387157,0.19047113540426117,0.0774446631357273,0.01840663519435544,0.006115555626939373
37.80182823333334,0.6768342627466194,0.20804007684719558,0.08362792658837814,0.02335765284066662,0.008140080977142342
38.82349926666667,0.6383294070156835,0.23597016958699193,0.0844507048201859,0.030961746798136104,0.010287971779003027
39.84517030000001,0.6107624426097604,0.2690087877464141,0.07339852143735474,0.03744386824162621,0.009386379964845091
40.86684133333334,0.5716584283345998,0.3100329972037224,0.06390311899431336,0.045778785494503135,0.008626669972861805
41.88851236666667,0.5094926435859104,0.35399964583385385,0.06434292001602065,0.06039389394569509,0.011770896618519254
42.9101834,0.4563511077836129,0.3921933032642885,0.062257594001213085,0.07424056366957602,0.014957431281310541
43.931854433333335,0.43233647929443453,0.4252761130565723,0.050980851014807406,0.0782833899577304,0.013123166676455337
44.95352546666667,0.41790243438202374,0.4493946576154412,0.04236081848216508,0.07935803376968917,0.01098405575068134
45.9751965,0.39770908318526565,0.4559766995194762,0.04585702495837373,0.08674761184536633,0.013709580491518278
46.99686753333334,0.3927731816848853,0.4480541105975485,0.052017921640286416,0.0906580598255838,0.016496726251695102
48.01853856666667,0.4228181630683206,0.4314475262226271,0.05104092972264724,0.08110088761361044,0.01359249337279162
49.040209600000004,0.4704453841983804,0.4018658997208736,0.049903072260469986,0.06761875608114522,0.010166887739130395
50.06188063333334,0.506471619563978,0.36158477263063604,0.06012340204851965,0.060527994916980854,0.01129221083988478
51.08355166666667,0.5399861397092187,0.31996651980541335,0.07374220208776647,0.05350586258303622,0.012799275814561872
52.105222700000006,0.5939177518989239,0.27846130310063943,0.07643499710118243,0.040993008309775716,0.010192939589479403
53.12689373333334,0.6511254203463156,0.23906995662048539,0.07330815648914746,0.029223027002237265,0.007273439541813995
54.148564766666674,0.6791876559073244,0.2116831482364566,0.07806957650586221,0.023422388130705053,0.007637231219650994
55.17023580000001,0.6891797901427509,0.1967813254014489,0.08466129071233264,0.02085074169020626,0.008526852053259948
56.19190683333334,0.7045508197598958,0.1889626183829804,0.08085725831176636,0.018568313067641878,0.007060990477716825
57.21357786666667,0.7106179547670238,0.19321004559266525,0.07238085682335883,0.01833149560594772,0.005459647211004404
58.2352489,0.6896461173014563,0.21347221948582745,0.06878258597122476,0.02204860039341021,0.0060504768480832164
59.256919933333336,0.6606030587885193,0.2407465381809122,0.06473337024289172,0.02711412451664552,0.006802908271032316
60.27859096666667,0.6401545363710748,0.2691230201514968,0.05517463267418682,0.02981444147132951,0.005733369331911826
61.300262000000004,0.6148682256240853,0.30104677068381575,0.04729647252767284,0.03210883745160968,0.004679693712819818
62.32193303333334,0.5785217793996104,0.3342521231670133,0.04492450817839471,0.0369498301006327,0.005351759154347771
63.34360406666667,0.5512253965077718,0.36165106821097204,0.040978133657098625,0.0403321841368179,0.005813217487339895
64.3652751,0.5438993872570961,0.38069022192722696,0.03282429172978638,0.038066020560177924,0.004520078525715279
65.38694613333334,0.5426176850783516,0.3917440747520052,0.027744303391956326,0.03452247789111203,0.003371458886575076
66.40861716666667,0.5383001583875457,0.39471366436696853,0.029204023796516872,0.0341336113945885,0.003648542054381139
67.4302882,0.5442003214561617,0.3887826015166631,0.030229289203345857,0.03297470834183134,0.003813079481998527
68.45195923333334,0.5706586221553758,0.3729815090891521,0.025984617452745915,0.027610353794622428,0.002764897508103824
69.47363026666667,0.6063978293847138,0.34865409604235975,0.02143327989242146,0.021714410829714655,0.0018003838507896575
70.49530130000001,0.637482327800154,0.3205111123873602,0.021903090647680187,0.01841983109800752,0.001683638066799714
71.51697233333334,0.6686780262009094,0.2901659073226636,0.023915532479109013,0.015615126225952998,0.0016254077713649773
72.53864336666668,0.709380350341634,0.2553805192030165,0.022394800527838942,0.01171044424011578,0.001133885687394948
73.56031440000001,0.7542669307716139,0.21783600279159265,0.018895450980179113,0.008307298756110568,0.0006943167005023082
74.58198543333334,0.7931100474711975,0.1831474764600192,0.016889547560535137,0.006290854905195073,0.0005620736030537746
75.60365646666668,0.8267567765915529,0.15248581625061483,0.015622566857625838,0.0046788283165958965,0.00045601198361141224
76.62532750000001,0.8600377391381572,0.12306270765974117,0.01359794699097149,0.0030246213416028904,0.00027698486952920236
77.64699853333335,0.8905916908244511,0.09540444452661533,0.012016337267329511,0.0018280877001685687,0.00015943968143816673
78.66866956666668,0.9148201280261079,0.0725620636299782,0.011289389758972252,0.0012028276489282137,0.0001255909360154515
79.69034060000001,0.9349328612911105,0.05459687542288921,0.009580427557211483,0.00079717351805884,9.266221072925277e-05
80.71201163333335,0.9533954957716667,0.03947811881195817,0.006626325147406832,0.0004550893308030931,4.497093816709821e-05
81.73368266666668,0.9682754685736956,0.026928893226206847,0.004546586828799563,0.00023005728585083788,1.899408544741079e-05
82.7553537,0.977999563466675,0.017714168893203187,0.0041571824609773125,0.00011694945062144343,1.2135728523781427e-05
83.77702473333333,0.984577219142921,0.011379241819763037,0.003977256828306085,5.735775086089148e-05,8.924458148512456e-06
84.79869576666667,0.990131075041059,0.00685578244549482,0.0029849411183306422,2.3769929829028063e-05,4.431465286139257e-06
85.8203668,0.9945570205826424,0.003714751181660714,0.001717910327624564,8.657753291977902e-06,1.6601547832963129e-06
86.84203783333334,0.9972987606753274,0.0018302304725331196,0.0008670600872190956,3.255506153119525e-06,6.932587668379258e-07
87.86370886666667,0.9986765052326954,0.0008449905542864788,0.0004768690133724389,1.2451955812613098e-06,3.9000406374689443e-07
88.8853799,0.9992911554215125,0.0003712757251861824,0.00033677766081380967,4.532139219107813e-07,3.379785681994104e-07
89.90705093333334,0.999553910761811,0.00018253192650137225,0.00026302957474056007,1.7755882007155702e-07,3.5017812920120804e-07
90.92872196666667,0.9996987146438361,0.0001361479225741214,0.00016467861658855219,8.872333143800581e-08,3.700936703836216e-07
91.950393,0.9997547594804135,0.00013507385524992604,0.00010970292631098656,6.823915885607604e-08,3.954988701209869e-07
