tg,2-0,5-0,2-1,5-1,other
0.0,1.0,0.0,0.0,0.0,0.0
0.1842631162324649,0.9999999895423695,1.801164724233825e-09,8.647096862085759e-09,2.9716674669338558e-18,9.369045062493355e-12
0.3685262324649298,0.999999849268695,2.631081963449747e-08,1.2439176263836334e-07,5.974296270912554e-16,2.8722171594899125e-11
0.5527893486973947,0.9999992279386578,1.3464792079753825e-07,6.373618416899681e-07,1.568374823205806e-14,5.156399729295366e-11
0.7370524649298597,0.999997473872522,4.397399150967376e-07,2.0863059273150677e-06,1.6983863064312042e-13,8.146589581268455e-11
0.9213155811623246,0.9999935774801477,1.1190755742791828e-06,5.303320091341138e-06,1.1196809332082478e-12,1.230669152292027e-10
1.1055786973947894,0.9999861555544226,2.4266239745798115e-06,1.1417625840718883e-05,5.351932095729447e-12,1.9041014922748862e-10
1.2898418136272545,0.9999735123377489,4.699778341337365e-06,2.1787487110553777e-05,2.0342831064129846e-11,3.7645624790333833e-10
1.4741049298597193,0.9999537911149792,8.35791091444356e-06,3.7850013923428184e-05,6.493883611593167e-11,8.952441582529642e-10
1.6583680460921841,0.9999251992299959,1.3890905775751574e-05,6.0907583662368224e-05,1.8032540378583058e-10,2.1002407827277827e-09
1.8426311623246492,0.9998862591954045,2.1838557274302825e-05,9.189731024432005e-05,4.4631272335180197e-10,4.490763969873154e-09
2.0268942785571142,0.9998360195872769,3.2764472669915896e-05,0.00013120629893616416,1.0024131166706606e-09,8.638703838842046e-09
2.211157394789579,0.9997741593229714,4.7230474103861435e-05,0.00017859306736548282,2.0719398925676095e-09,1.5063619063660068e-08
2.395420511022044,0.9997009402922956,6.577884856747831e-05,0.00023325276073206595,3.987152961640966e-09,2.411125166197917e-08
2.579683627254509,0.9996170013391774,8.892977631541667e-05,0.00029402579166680747,7.2155402404103535e-09,3.587730029261499e-08
2.7639467434869736,0.9995230341593542,0.00011719892875664905,0.0003597042969445664,1.239206811781706e-08,5.022287623971699e-08
2.9482098597194386,0.9994194154556237,0.00015113803338492055,0.0004293592007970256,2.0369320905386398e-08,6.694087369387594e-08
3.1324729759519037,0.9993058966250518,0.0001913951737898675,0.0005025897485331874,3.230402016769216e-08,8.614860505771089e-08
3.3167360921843683,0.999181442243205,0.00023878765767772748,0.0005796117731888738,4.980235179723056e-08,1.0852357646393518e-07
3.5009992084168333,0.9990442771524765,0.00029437552491239267,0.0006611368514288267,7.514447546733065e-08,1.3532670688792227e-07
3.6852623246492984,0.9988921493951362,0.00035952091215773845,0.0007480497200294026,1.1159932511569482e-07,1.6837335164318345e-07
