tg,0,2,7,25,other
0.0,1.0,0.0,0.0,0.0,0.0
0.03421010778443114,0.999999994703352,3.6445377050138675e-21,7.514731171893325e-12,7.986678861376767e-21,5.289135374150684e-09
0.06842021556886228,0.9999999871824095,1.650102106066785e-20,5.393484391703388e-11,7.524665995571942e-20,1.2763658446996074e-08
0.10263032335329342,0.9999997286209784,8.951988859902359e-18,4.5167177176088924e-10,6.3355626816582015e-18,2.709273508380273e-07
0.13684043113772457,0.999999834728398,1.642795802445712e-18,7.391903548348958e-10,2.5110355143577412e-17,1.6453241303883127e-07
0.17105053892215571,0.9999996592534253,9.415856924201681e-18,2.078503063331188e-09,8.065298396541094e-17,3.386680723089116e-07
0.20526064670658684,0.9999999936536261,4.864263946442774e-18,3.4421775147873372e-09,2.6867790008727005e-16,2.904198221377075e-09
0.23947075449101798,0.9999990317441889,1.0802313827313051e-16,9.084659592182523e-09,1.9339369364982423e-16,9.591711528683765e-07
0.27368086227544913,0.9999995516180546,5.711388666385785e-17,1.3188571194801673e-08,5.857295382136772e-16,4.3519337468317133e-07
0.30789097005988025,0.999994588189869,1.579131410320344e-15,3.432595905615554e-08,4.447361030344641e-15,5.3774841684713255e-06
0.34210107784431143,0.9999943425633269,1.935096300377337e-15,3.988090164006669e-08,1.1783591607334512e-14,5.6175557591563135e-06
0.37631118562874255,0.9999961998062766,2.2625827421726295e-15,7.649887868995551e-08,5.158160126469108e-14,3.7236947929194633e-06
0.41052129341317367,0.9999947483623567,2.533362338284072e-15,8.535621461764573e-08,6.657063043029279e-14,5.166281360909203e-06
0.44473140119760485,0.9999995106148314,5.711220995778882e-15,1.2541206196277309e-07,1.4557325551331437e-13,3.6397295649180027e-07
0.47894150898203597,0.9999995332437775,4.031304603238637e-15,1.368687763824484e-07,1.6938529380899294e-13,3.2988727494817997e-07
0.5131516167664671,0.9999912585724405,6.095343092584719e-14,2.1297922845502543e-07,2.1921035709845907e-13,8.528448051280658e-06
0.5473617245508983,0.9999897855675912,7.890262762968388e-14,2.3496778769497104e-07,1.894415450141186e-13,9.9794643541351e-06
0.5815718323353294,0.9999823135954836,8.152544248410076e-14,3.863378649895528e-07,3.136696553304991e-13,1.7300066257250914e-05
0.6157819401197605,0.9999636298978134,2.567308797256379e-13,4.5202195984089546e-07,6.40926324714341e-13,3.5918079330741314e-05
0.6499920479041917,0.9999882192728936,2.369209566149448e-13,6.174677562268538e-07,2.027394476580516e-12,1.1163257087335518e-05
0.6842021556886229,0.9999859811829502,3.620100100129496e-13,7.382674123693355e-07,2.911753200972056e-12,1.3280546365579959e-05
0.718412263473054,0.9999955702917,2.2087536166080796e-13,8.648213842327734e-07,4.5909474310028405e-12,3.5648821049679103e-06
0.7526223712574851,0.9999983893767892,3.1084305150856813e-13,9.836761668228183e-07,5.151168916417236e-12,6.269415830995676e-07
0.7868324790419162,0.999986866029364,8.96744818334544e-14,1.173476143971084e-06,6.667556504087144e-12,1.1960487735878768e-05
0.8210425868263473,0.999964331343268,9.07050062374037e-13,1.3628191323016806e-06,7.180028501709109e-12,3.4305829515559484e-05
0.8552526946107786,0.9999803952093155,7.559593236759141e-13,1.6586046212654258e-06,8.477232942947006e-12,1.7946176833440744e-05
0.8894628023952097,0.9999341980546507,4.549117444001975e-12,2.117668854302853e-06,1.501195463874587e-11,6.368425693605852e-05
0.9236729101796408,0.999967315052959,3.601477785657602e-12,2.362369126553905e-06,2.109256619503994e-11,3.0322553222879317e-05
0.9578830179640719,0.9999807230505693,5.133431184161184e-12,3.0198842145532516e-06,3.927607185217401e-11,1.625702080991197e-05
0.9920931257485031,0.9999850417891886,4.829883619900056e-12,3.168677758767163e-06,4.544711373960385e-11,1.1789482777372806e-05
1.0263032335329343,0.9999955304850542,3.694837964556128e-12,3.741521935429051e-06,6.291055600532764e-11,7.279264070001544e-07
1.0605133413173653,0.9999944483734227,2.3526928447957655e-12,3.931481555768466e-06,6.951252082601652e-11,1.620073159564124e-06
1.0947234491017965,0.9999573052678788,1.14921511996237e-12,4.68944530199722e-06,8.756157732533937e-11,3.800519811051354e-05
1.1289335568862278,0.9999746661140098,2.0434953515749968e-12,4.941660400176099e-06,9.036456642929578e-11,2.039213318478241e-05
1.1631436646706588,0.9999199546648242,2.2136479026967772e-11,6.359011522466955e-06,1.3638383222053655e-10,7.368616513552971e-05
1.19735377245509,0.9999109030864285,2.629212248259806e-11,6.657154900429513e-06,1.515595580575125e-10,8.243958082272455e-05
1.231563880239521,0.999963742599793,2.8455398070769716e-11,8.320064047218858e-06,2.634586581231797e-10,2.7937044248706906e-05
1.2657739880239522,0.9999343803353639,3.774271985749984e-11,8.747285634592448e-06,3.0564481206883296e-10,5.6872035616422355e-05
1.2999840958083835,0.9999856204152708,2.8992363741031647e-11,9.983654001860841e-06,4.2444245260409474e-10,4.395477295675062e-06
1.3341942035928145,0.9999883505658632,2.972475506602294e-11,1.0417535954091665e-05,4.6036762123080254e-10,1.231408092234266e-06
1.3684043113772457,0.9999609654159409,5.8785893742581e-12,1.1838850317592384e-05,5.79465046739749e-10,2.719514840064988e-05
1.4026144191616767,0.9999445763821,3.2402635594078803e-12,1.2335886795582594e-05,6.043750703289378e-10,4.3087123492313736e-05
1.436824526946108,0.9999064974083631,6.204664884557688e-11,1.4619548218980224e-05,7.51959143884597e-10,7.888222941389924e-05
1.4710346347305392,0.999785679292656,1.3456460084258506e-10,1.5867370922182857e-05,8.886466369119457e-10,0.00019845231321437694
1.5052447425149702,0.9999196608043861,1.170785025416354e-10,1.811126321729364e-05,1.145538468504004e-09,6.222666978195574e-05
1.5394548502994014,0.9998624615367914,1.973467779258028e-10,2.025370991733974e-05,1.5686011578174374e-09,0.00011728298734412624
1.5736649580838324,0.9999332533304375,1.6459164368396558e-10,2.1577589165111477e-05,1.8459467916792562e-09,4.5167069858626814e-05
1.6078750658682637,0.9999742906118444,1.7180126359759387e-10,2.3546918318476984e-05,2.24967537773583e-09,2.1600483626662134e-06
1.6420851736526947,0.9999600145918922,9.802376282984209e-11,2.4881323912566427e-05,2.51323938948664e-09,1.5101472936773773e-05
1.676295281437126,0.9998907275974961,2.0648291046482242e-11,2.6940709729131686e-05,2.843757132186961e-09,8.232882837193138e-05
1.7105053892215571,0.9999108643424826,1.2844154106690726e-10,2.889502383998154e-05,3.035803204082175e-09,6.023746943424295e-05
1.7447154970059882,0.9996889405426969,4.415088727828365e-10,3.299826286706137e-05,3.804732626069794e-09,0.0002780569481977211
1.7789256047904194,0.9998158296859726,4.005152448491256e-10,3.467767035295435e-05,4.015260571854943e-09,0.0001494882278995771
1.8131357125748504,0.9998368477967969,6.936613581017455e-10,4.051847170494883e-05,5.889288934924323e-09,0.00012262714855302857
1.8473458203592816,0.9998316706832615,7.35252740242449e-10,4.152829254379037e-05,6.345456610194458e-09,0.0001267939434889813
1.8815559281437129,0.9999494089288621,6.555835792916926e-10,4.6343563069479877e-05,8.261813462357467e-09,4.238590673228801e-06
1.9157660359281439,0.9999508067334321,6.212313620714385e-10,4.735250361780766e-05,8.651063095375611e-09,1.8314906569288594e-06
1.949976143712575,0.9998803832603188,2.22640345992375e-10,5.190733400648329e-05,1.0224871325657893e-08,6.769895816599876e-05
1.9841862514970061,0.999895858353559,2.991896014700499e-10,5.3049235609571485e-05,1.0382173235206933e-08,5.108172947247106e-05
2.0183963592814376,0.9997042407819887,9.48595561032751e-10,6.062371493430061e-05,1.2713036173137881e-08,0.00023512184144939465
2.0526064670658686,0.9996519991952277,1.1093221396736004e-09,6.237776219547895e-05,1.3295012983142456e-08,0.000285608638243284
2.0868165748502996,0.9998145412960106,1.7202976890881072e-09,7.160069105368618e-05,1.7269502690707616e-08,0.00011383902314036445
2.1210266826347306,0.9996502246636806,2.5099369640624538e-09,7.477021539291911e-05,1.98693205620042e-08,0.00027498274167307035
2.155236790419162,0.9998739107754904,2.093437974978639e-09,8.127135018124082e-05,2.3893877746868392e-08,4.479188701680925e-05
2.189446898203593,0.9998890207594303,2.3364877930941302e-09,8.474340041542967e-05,2.671350375096413e-08,2.6206790165566258e-05
2.223657005988024,0.9998911143846055,1.3731724375959028e-09,9.011046409107898e-05,3.003196605346186e-08,1.874374616878754e-05
2.2578671137724555,0.9998451395406213,9.322677393278984e-10,9.310705413652606e-05,3.194289539067293e-08,6.172053008350802e-05
2.2920772215568865,0.9997415571406942,1.8522080851269284e-09,0.00010121287305104657,3.563751507099632e-08,0.00015719249653411998
2.3262873293413175,0.9994221694262422,2.6870171152467134e-09,0.00010722754738198218,3.985399857631528e-08,0.00047056048536525555
2.3604974371257486,0.999720672517539,3.494295703857944e-09,0.00011589189867156138,4.334718909351799e-08,0.000163388742306756
