0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.983895880487958036e-03,0.000000000000000000e+00,4.339270744808328417e-01,0.000000000000000000e+00,-1.281211778695078074e+00,0.000000000000000000e+00,-6.955746208117789830e-05,0.000000000000000000e+00,-2.631807415407655046e-02,0.000000000000000000e+00,3.175194764741162690e-02,0.000000000000000000e+00,1.457511631649879673e-02,0.000000000000000000e+00,-7.987958100451367737e-05,0.000000000000000000e+00,-1.781052811883846661e-05,0.000000000000000000e+00,3.232709926005090870e-06,0.000000000000000000e+00,-4.284208572619899965e-06,0.000000000000000000e+00,1.842952729473105533e-03,0.000000000000000000e+00,4.605550877762745548e-06,0.000000000000000000e+00,1.535544875354460736e-07,0.000000000000000000e+00,-3.356538198719769568e-07,0.000000000000000000e+00,3.283006210416487824e-05,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.849362413765014358e-04,0.000000000000000000e+00,-9.430557718534818886e-04,0.000000000000000000e+00,-2.607934750517691843e-04,0.000000000000000000e+00,7.058279502190821682e-03,0.000000000000000000e+00,3.501820109283300614e-04,0.000000000000000000e+00,3.245678129901282327e-04,0.000000000000000000e+00,-1.298265750895579655e-04,0.000000000000000000e+00,3.120445492409749666e-01,0.000000000000000000e+00,-1.316189517252302155e+00,0.000000000000000000e+00,-3.737095859672814879e-02,0.000000000000000000e+00,-2.257720715858999722e-02,0.000000000000000000e+00,4.689371129959008980e-05,0.000000000000000000e+00,5.385503468872435785e-05,0.000000000000000000e+00,1.221846165430544653e-03,0.000000000000000000e+00,4.216199744416540898e-03,0.000000000000000000e+00,2.302336049187053669e-04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.203841399661306877e+00,0.000000000000000000e+00,3.508613290319499613e-03,0.000000000000000000e+00,-9.780215840739243938e-03,0.000000000000000000e+00,6.888808413406051533e-04,0.000000000000000000e+00,-4.229947657686711909e-02,0.000000000000000000e+00,4.713334744094287154e-02,0.000000000000000000e+00,1.743097867598162459e-02,0.000000000000000000e+00,-6.336561127568029343e-06,0.000000000000000000e+00,6.978980979366675294e-04,0.000000000000000000e+00,7.990034127295154951e-06,0.000000000000000000e+00,1.326568666041003784e-05,0.000000000000000000e+00,-5.763099854450343118e-01,0.000000000000000000e+00,3.722541604185208375e-04,0.000000000000000000e+00,7.550255158133492431e-05,0.000000000000000000e+00,-2.257403381614484183e-05,0.000000000000000000e+00,8.740309612838756664e-04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.809518504005348001e-04,0.000000000000000000e+00,3.022233466619369236e-06,0.000000000000000000e+00,3.982315612631902949e-06,0.000000000000000000e+00,5.136582593395158934e-05,0.000000000000000000e+00,-1.799617471750052642e-05,0.000000000000000000e+00,-2.531343327143082791e-05,0.000000000000000000e+00,-9.051451529237260858e-05,0.000000000000000000e+00,2.591311806588416072e-03,0.000000000000000000e+00,-1.006296683299848921e-02,0.000000000000000000e+00,-5.858154014129683673e-02,0.000000000000000000e+00,-2.925933435248605219e-02,0.000000000000000000e+00,9.106078683545906164e-04,0.000000000000000000e+00,-6.262132553001063459e-03,0.000000000000000000e+00,-3.863029332392685089e-01,0.000000000000000000e+00,-1.277528320032748077e+00,0.000000000000000000e+00,7.772117736662767506e-04,0.000000000000000000e+00
-3.983895880487953699e-03,0.000000000000000000e+00,7.849362413765018694e-04,0.000000000000000000e+00,1.203841399661306877e+00,0.000000000000000000e+00,3.809518504005348543e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.339270744808326752e-01,0.000000000000000000e+00,-9.430557718534824307e-04,0.000000000000000000e+00,3.508613290319499180e-03,0.000000000000000000e+00,3.022233466619370930e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.281211778695078296e+00,0.000000000000000000e+00,-2.607934750517690759e-04,0.000000000000000000e+00,-9.780215840739242203e-03,0.000000000000000000e+00,3.982315612631905490e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.955746208117768146e-05,0.000000000000000000e+00,7.058279502190826019e-03,0.000000000000000000e+00,6.888808413406051533e-04,0.000000000000000000e+00,5.136582593395158934e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.631807415407654699e-02,0.000000000000000000e+00,3.501820109283300614e-04,0.000000000000000000e+00,-4.229947657686710522e-02,0.000000000000000000e+00,-1.799617471750051965e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.175194764741161996e-02,0.000000000000000000e+00,3.245678129901282869e-04,0.000000000000000000e+00,4.713334744094287848e-02,0.000000000000000000e+00,-2.531343327143082791e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
