tg,2-0,5-0,2-1,5-1,other
0.0,1.0,0.0,0.0,0.0,0.0
1.0216576734693876,0.9998979525268735,1.7967411800822276e-05,8.407476574019035e-05,2.926940395058379e-10,5.002891079014741e-09
2.0433153469387753,0.9986192137301126,0.0002754972659284277,0.0011046133962092498,7.109831518155296e-08,6.045094344618778e-07
3.064973020408163,0.9945692660187453,0.0014250073375262186,0.0039981310839359244,1.8265126368974076e-06,5.76904715673955e-06
4.0866306938775505,0.9865687867201514,0.004976905896297457,0.00841191114192116,2.1166506963517326e-05,2.1229734666689242e-05
5.108288367346939,0.9735142007425582,0.013074356984898648,0.013202122234215657,0.0001433857755589668,6.593426276851377e-05
6.129946040816326,0.9553524238138664,0.027295663160115308,0.016621421965635777,0.000585316654436727,0.00014517440594519226
7.151603714285713,0.9284141838351826,0.05041600977135813,0.019221705228672385,0.001686824459901084,0.00026127670488570743
8.173261387755101,0.8796592181355711,0.08773306490717847,0.027734772530601283,0.004256281959528746,0.0006166624671206038
9.194919061224489,0.804074944276465,0.139787863546141,0.044543584635054506,0.009831293396570418,0.0017623141457684959
10.216576734693877,0.7198384769427184,0.2019080809137175,0.056072077620210596,0.018807688521364035,0.0033736760019891887
11.238234408163263,0.636853989465991,0.2761638436655976,0.052107410560682355,0.030758400001436863,0.0041163563062920315
12.259892081632652,0.5377849564882466,0.3617202842149852,0.04421251054564456,0.050583530169587214,0.005698718581536597
13.28154975510204,0.4218802505337915,0.44047846562799486,0.04415119782346373,0.08235573591261933,0.011134350102130647
14.303207428571426,0.32084179739455854,0.5055876327072885,0.04345497266319729,0.11323401816284315,0.01688157907211245
15.324865102040814,0.252758475290654,0.5639869299301277,0.034180324501909685,0.1319580998556351,0.017116170421673224
16.346522775510202,0.21435452110318687,0.5921183369459798,0.022718292593538504,0.15190868829090912,0.018900161066385483
17.36818044897959,0.20137967138824242,0.5710662293778299,0.023380939380225542,0.1766213708621049,0.027551788991597184
18.389838122448978,0.22284173506385446,0.5275779328617265,0.03898214101991982,0.17835890417485778,0.032239286879641095
19.411495795918366,0.29364901316451825,0.4694609602976089,0.058786353772831645,0.15099119072190056,0.02711248204313978
20.433153469387754,0.39303107640999674,0.3805277809608419,0.08246995747191274,0.1179720161193379,0.02599916903791131
21.45481114285714,0.47325564480012783,0.2857012493066302,0.12212003307123878,0.08692068235484282,0.03200239046716062
22.476468816326527,0.544328261014371,0.20848880205641185,0.162140109822566,0.05236401741832326,0.032678809688327995
23.498126489795915,0.6186820367903123,0.15105200408326305,0.18094525063325329,0.023046261015461856,0.026274447477709986
24.519784163265303,0.6445508504163474,0.13251268184891235,0.18518809766686178,0.011765627449590777,0.025982742618287445
25.54144183673469,0.6081403354188426,0.15307415494038412,0.18320163163064868,0.02337520447328172,0.032208673536843
26.56309951020408,0.5548600837960067,0.19899052508068135,0.16350921360854434,0.04980964841813158,0.032830529096635044
27.584757183673467,0.4808674525585443,0.28131497609001377,0.12911491711292958,0.0811664184605833,0.027536235777929227
28.606414857142852,0.37781330588606404,0.3786585020831041,0.09220151804309541,0.12157692563916891,0.029749748348567858
29.62807253061224,0.28562633438183394,0.45366610713781114,0.059117632721078804,0.16530051426365192,0.03628941149562444
30.649730204081628,0.22532091377941194,0.5201159134609185,0.03658605135804423,0.1848079325897466,0.03316918881187878
31.671387877551016,0.19413548121928015,0.5744949238245216,0.027484436947512726,0.17860247201711243,0.02528268599157309
32.693045551020404,0.199382002374956,0.580834412080254,0.026021651427259353,0.16907128082114187,0.024690653296388664
33.71470322448979,0.24227535672393813,0.5488422742258895,0.031758973941068275,0.15285863416247983,0.02426476094662444
34.73636089795918,0.3208159188997914,0.49869377970750506,0.04369760010844932,0.11941042399345769,0.017382277290796562
35.758018571428565,0.42474238832578187,0.422966279406766,0.056830918422671836,0.08416530512579616,0.011295108718984476
36.779676244897956,0.5311454126695474,0.3346683526557356,0.06621884320061144,0.05845290360204958,0.009514487872055876
37.80133391836734,0.6356888147714712,0.25553589206089683,0.06534191960447401,0.036384113294651695,0.007049260268506207
38.82299159183673,0.7414951785144182,0.18251770795375183,0.05482603717565452,0.01773655797830479,0.003424518377870832
39.84464926530612,0.8273900520083859,0.11563081500608627,0.04802274265571175,0.007328020116458126,0.0016283702133578794
40.86630693877551,0.8807152670435191,0.0671576043481364,0.04756740666111426,0.0033220947503883793,0.0012376271968409505
41.88796461224489,0.9197264511045024,0.03750058246440284,0.04052405485643269,0.0014360664583504073,0.0008128451163107693
42.90962228571428,0.9544599336551497,0.01960866980506383,0.025267335104098072,0.0003637789237032074,0.0003002825119855214
43.93127995918367,0.9755137791930596,0.011216865289196729,0.013180129075415228,6.313013678910783e-06,8.29134286490866e-05
44.952937632653054,0.9812733588254154,0.009984074787643123,0.00860919378299918,9.063057214744812e-05,4.274203179551973e-05
45.974595306122445,0.9813690050814774,0.011532563470538873,0.006828036284415391,0.00024201712661369096,2.8378036954616953e-05
46.99625297959183,0.9813664628501799,0.013708209386090221,0.004659589614814855,0.00025384589054155846,1.189225837349073e-05
48.01791065306122,0.9815402889907896,0.015921875064719128,0.0023684700564761837,0.00016651288093968907,2.8530070754914447e-06
49.039568326530606,0.9818073301717354,0.017257512978917023,0.0008422712982908262,9.235713307790529e-05,5.2841797917835e-07
50.061226,0.9819877217977497,0.017503653469616666,0.000435857576252571,7.262829540543198e-05,1.3886097484857389e-07
