0,1,2,3,4,5,6,7,8,9
0.9999396276511462,0.010978830541678669,0.00020863186149791242,0.00018599349010207225,0.00017913031756954437,0.0001684336935447546,0.00014182575109260938,0.0001276437718470557,0.00012145341631597694,6.156488730042486e-05
0.9505067494560918,0.31031064458719315,0.014771324230888436,0.004969963811851948,0.0004388176766023348,0.00043862859872708526,0.0004229503440379397,0.0004063177269708059,0.00034467678805209133,0.0003107849788308507
0.9505080560053663,0.31031617260083594,0.014696846237162085,0.004636245500902752,0.00040817659989412586,0.00033389218907960025,0.0003078667587666821,0.0002604932677546424,0.00022255806735733575,0.00021245104832566967
0.9999396538846804,0.010922907321268516,0.000818938187171421,0.0005023122552643154,0.0004590596073758548,0.00023732400399563376,0.00018361019636238944,0.0001764677706214208,0.000172512088188655,0.00016602932386768074
0.9999395989401177,0.010962583018765595,0.0004257096985078891,0.00036599957101626275,0.00027494756349349616,0.00020713096787933072,0.00020700364394631856,0.00017729433913503745,0.00016606386945498502,0.00014049154379067064
0.9659533282528451,0.25118633295758785,0.05879058886125007,0.01809834983149584,0.005658080346152978,0.0029456419708394858,0.0026979445974332945,0.0016509717274870192,0.0016187288955836412,0.0008521139646163515
0.7066260182030474,0.6728055215129348,0.2180317792300816,0.014819428522781865,0.013408344986359726,0.007470632429368092,0.003417796156324559,0.0011913051564096163,0.0009840296814348133,0.0008879366471484917
0.7048840398478974,0.6954354738336954,0.13797651673454808,0.015087891854398556,0.013150030163556283,0.0074909195618201654,0.002773201454758669,0.0012162748918583578,0.0009181267814317696,0.000813203163191319
0.9753921515658152,0.21985415024820484,0.013637341617117637,0.006493369336446085,0.0052994639922771545,0.0035557382765226426,0.0016961043693169177,0.0007675331915660196,0.0006823823917903746,0.0005242839815361668
0.9064807381115282,0.4219506815836611,0.01409202109967424,0.006420243127466334,0.0016674137313983169,0.0015439603082149644,0.0014802146604566194,0.000814087126797598,0.0006600020343619675,0.0005386269841211456
0.9064789503921054,0.4219562616275102,0.013376000319226708,0.006367583723229043,0.0037289122171871116,0.0032675242106625676,0.0013827667533606518,0.0009601947600888002,0.0006178894939191721,0.000597501762629788
0.9753888644950602,0.21985268192568436,0.015025312899549146,0.006021139353483895,0.002824790098349729,0.002153862391298193,0.0012071275485563545,0.0011572847976711997,0.0010155664154116119,0.0008938765665232612
0.9814160818784194,0.18753977805934546,0.032004036778612965,0.01704912186682744,0.014033381952808413,0.006118167548264093,0.006083353494915494,0.005123115881321344,0.003231633496819095,0.0029489128397805807
0.9999395978615703,0.010908760412116655,0.0008161415057886379,0.0005151777293285691,0.00045602044156344424,0.00042223219444358973,0.000361548833176318,0.0002836208792412841,0.0002354722505951432,0.0002042191854355943
0.6096701809502514,0.5895352695245475,0.5119648028837588,0.13327542728175268,0.016092364478454413,0.013827756087259564,0.01275260834388815,0.00939810687782732,0.00818231204145836,0.006852542544886236
0.7214788485977599,0.6787985267758566,0.12673084293218262,0.044104757279014375,0.017391668885442406,0.01316730241832281,0.010216316644775406,0.006851164453194018,0.004561791180278637,0.003594746764183483
0.8566911815187668,0.3942938124917085,0.3274528049458488,0.04942450651128105,0.022676073432875535,0.013145978695249257,0.010340451106641047,0.006442717818772162,0.006063703760091781,0.0037467640884882728
0.9917236478356921,0.1225423700228654,0.032023119406026486,0.014966522658836422,0.010158481237065276,0.009435214959192938,0.0029106154149010736,0.0022676994008129577,0.001752244605309328,0.0015414572819959164
0.920623816027438,0.3268940397848602,0.21240269690756736,0.017344424842617598,0.0070785629404615455,0.006664435447216554,0.005182027809480566,0.003939053458498846,0.0037911871792794824,0.0025969347875505642
0.9190570592354949,0.30174663963488035,0.2520637874211744,0.02102228729824975,0.01196169551068986,0.008726892498418204,0.005531526164661384,0.005041222762294715,0.0035001460765121855,0.00287458810317395
0.8605728516533137,0.4934025997861531,0.11374488492595579,0.04805859244179243,0.016973513169928598,0.009483839905233153,0.009465635563948735,0.009110382995691087,0.007870114926306022,0.0067783387299115054
0.910185665010971,0.3306642396009738,0.24704202172785356,0.02066354840009956,0.018898106191117973,0.01145300204798048,0.00987627639396503,0.0067903292261602,0.00593970221664573,0.00482469520572808
0.8693312137932224,0.4896167708503139,0.04705220635639507,0.0407898467575423,0.0161767321786299,0.01291209927773421,0.009312214200152134,0.006762447265224931,0.005185889224050906,0.0051787130824658065
0.9856295011813488,0.15081917716127952,0.06231824428725575,0.031211711091524267,0.021111532953455005,0.012925761223706806,0.010452068119301144,0.00826346630807245,0.005553374437063557,0.005235853402450434
0.960221860048732,0.2787351255979488,0.01343090479021035,0.006536269909379392,0.005202716906018947,0.004287725809679369,0.0016644417154637531,0.001663698236531729,0.0010223589612511257,0.0010147134058082032
0.8182696199502811,0.3726451222710292,0.3432941085279587,0.2139112343242037,0.13461527278184302,0.08541029072663378,0.027261967674983522,0.020423643833437952,0.017042124677315994,0.015341219938951576
0.8781605959994331,0.4108036810729348,0.21554714703346808,0.06898371177012957,0.06360998257725684,0.055973220957783315,0.02397241717883143,0.018601201476197513,0.01336026374192417,0.009728019792773912
0.9602182416505134,0.27873304422211564,0.014138433756142765,0.005493914959119418,0.004041483644668783,0.003655216407142781,0.003438298804829444,0.0025651785270498126,0.0015160972125370196,0.001454703217047589
0.9942971706317905,0.08571415243712296,0.05200618345182922,0.023118817165106994,0.019081697907008408,0.010347495595129362,0.010086230735934964,0.009088027984480941,0.008959565365766113,0.004603279620951303
0.99702742105567,0.055439799168423225,0.05051648770179436,0.010253137142581078,0.009761728272548132,0.005456804999085719,0.005431169336967436,0.00445663280942872,0.003402724522796353,0.002425072428427283
0.6959605329942584,0.5884751012985546,0.3042962535935946,0.26847842552013534,0.03593036122494784,0.031181357171562965,0.02392227373729858,0.018862132067654146,0.018845165847039904,0.017690832003709227
0.7158685055461487,0.6307791648014107,0.19187119592458765,0.18825384177929189,0.1237316573063658,0.02278623069878504,0.017210675058786724,0.01554141929153156,0.014935404628407525,0.013711347892697219
0.9805945864930622,0.15188829473667384,0.11680906903617107,0.02786469519762611,0.02503670539368546,0.010336022333299177,0.008643640879962203,0.0054564860460959395,0.00507473592383207,0.00391046736866287
0.9907340973022405,0.11844294743742395,0.052908664762177614,0.028515423470541482,0.022509731081292266,0.010305214260454644,0.009097036081621284,0.006406931433348617,0.00378982420299323,0.0037063235047238496
0.9753025289475862,0.21190787577458148,0.045846132872210406,0.03386802484942548,0.01695809709602999,0.014008129053466125,0.005589013320065475,0.005557614156669597,0.003583248351894501,0.0035766394839125363
0.9663393235892602,0.21863884716572413,0.0967183727399689,0.057100667627868223,0.05014610693144103,0.04708414996259737,0.014079452916722943,0.01392635568159263,0.013531738537055915,0.012962933525071057
0.7394198128548223,0.6385334807821498,0.17742810552015045,0.10319491296164356,0.04149574747191857,0.024750894023692488,0.016518067133961898,0.013907815716918147,0.011020027247364781,0.009978237498864373
