tg,0,2,7,25,other
0.0,1.0,0.0,0.0,0.0,0.0
0.3381145,0.9999530531346116,1.2404778727135234e-13,2.9150189274664087e-07,5.299765629839562e-13,4.6655362843772856e-05
0.676229,0.9999000299099291,2.074910327256836e-11,5.770534401541889e-06,1.7862307954270888e-10,9.419935629794538e-05
1.0143434999999998,0.9999690603690389,2.2006806884047446e-10,2.874698901647724e-05,3.8335859070939706e-09,2.18858829417141e-06
1.352458,0.9998848097451664,1.1370020161291767e-09,8.902511178512701e-05,3.416309327140513e-08,2.612984295788883e-05
1.6905725,0.9992155723110979,1.7008473644438206e-09,0.00022349659733216092,1.9629260897530916e-07,0.0005607330981187521
2.0286869999999997,0.9968041747905945,7.391254353219483e-08,0.0005148789680210584,9.5297343051046e-07,0.0026799193554127546
2.3668015,0.997606350916368,2.701343758688448e-07,0.001010188863242525,3.394294733438849e-06,0.0013797957912807756
2.704916,0.9936502520996652,1.167944959874366e-06,0.0017547945336479828,1.0554919850216983e-05,0.0045832305018760795
3.0430305,0.9953963780515824,3.0493640373854973e-06,0.0030176580767435086,3.115985917572386e-05,0.001551754648463055
3.381145,0.9950666781654034,4.8011609248766715e-06,0.004744017795705069,7.447997327664626e-05,0.00011002290469085952
3.7192594999999997,0.9916046897034794,8.964011338727262e-06,0.0070035185421534665,0.00015612792295609446,0.0012266998200703982
4.057373999999999,0.9839161540855694,1.4237536846955172e-05,0.009853852547858337,0.00031124639349090397,0.0059045094362340615
4.3954885,0.962706629798049,5.631597734836108e-05,0.013443992317777993,0.0006052378374256928,0.023187824069400273
4.733603,0.9713002906499096,0.00011669058295653872,0.019889288227621624,0.001092038464590817,0.007601692074921672
5.0717175,0.9522766414986569,0.0002454624914634545,0.024819073356141155,0.0018379508432574717,0.020820871810482117
5.409832,0.9568137864897164,0.0003989317870874663,0.03367667969806652,0.0030903242080031505,0.006020277817126108
5.747946499999999,0.9483039865820696,0.0005041475782081307,0.043244145479949536,0.004916624917706187,0.0030310954420670424
6.086061,0.9294805655035983,0.000782192242260023,0.05300878229025939,0.0072561497697221835,0.009472310194157698
6.4241755,0.8988940072496961,0.001112730709427909,0.05966494239726247,0.010248922251324618,0.030079397392288525
6.76229,0.8391096125630749,0.0024553927372666564,0.06049326858662552,0.013408989975589408,0.08453273613744348
7.1004045,0.8592069015792944,0.003951594719499326,0.09167332820619645,0.019063291192708245,0.02610488430230078
7.438518999999999,0.8187423843084597,0.006047346823400248,0.09500090120243905,0.02339126755339503,0.05681810011230634
7.7766335,0.8180583176519474,0.008205410830701632,0.11778613074341536,0.029039147479822152,0.026910993294113738
8.114747999999999,0.7871550132469598,0.009865583673255372,0.13582592117112446,0.037460939182027614,0.029692542726632947
8.4528625,0.7423168480531391,0.013541455374860258,0.15324318850809318,0.04554722083597964,0.045351287227927146
8.790977,0.6897920244877969,0.01732320644265768,0.14868647849268263,0.05163885345147981,0.09255943712538477
9.1290915,0.5928434824177061,0.027271130719241053,0.11693855876127275,0.049770961510074416,0.21317586659170387
9.467206,0.6216020031984779,0.03967419545361006,0.21090030332730503,0.06485777506420679,0.06296572295639916
9.805320499999999,0.5677569731752472,0.05122869923346796,0.2003599561692868,0.06677839974305073,0.11387597167894573
10.143435,0.551613202194059,0.06398842385799446,0.2382736124882041,0.06828937253221701,0.07783538892752585
10.4815495,0.4985659570919755,0.07253831704334532,0.2494462290223827,0.07970296046717132,0.09974653637512423
10.819664,0.4407894299871278,0.09008901718556438,0.26813942389759626,0.08789262301255418,0.11308950591715658
11.1577785,0.3896341289994477,0.10598633706056715,0.2387654952259581,0.09030971723910136,0.17530432147492722
11.495892999999999,0.3047432392319493,0.1378624634162183,0.15019515012967305,0.07339218461999099,0.3338069626021689
11.8340075,0.31489526408845847,0.1857891737311757,0.3084941072469413,0.0917213696141855,0.09910008531923861
12.172122,0.27368719151048615,0.21672035507041154,0.2835186246779108,0.08859869085158718,0.1374751378896053
12.5102365,0.24676765109025606,0.24994993783462358,0.31081988173676645,0.08502265087834131,0.10743987846001214
12.848351,0.20373409838854567,0.26385913961649576,0.28106661869309757,0.09652866421267642,0.15481147908918547
13.186465499999999,0.1666014278071045,0.3044393752973034,0.27896167858827225,0.09568579790488013,0.15431172040243862
13.52458,0.13958141159140997,0.3366198475389381,0.23999322855418714,0.09346033632972445,0.1903451759857412
13.8626945,0.10076013457005206,0.3826839462914747,0.1388452723424635,0.0722892613977633,0.3054213853982459
