tg,0,2,9,33,other
15.019805587998391,0.9999932001450971,7.529066356802576e-12,5.407334305996093e-06,1.0042780809702769e-10,1.3924126423144319e-06
15.353579045509466,0.9999934552197643,9.090994842080294e-12,5.924581671057033e-06,1.272780747035588e-10,6.200621981791157e-07
15.687352503020541,0.9999934640875768,1.0774140173664323e-11,6.32736214045511e-06,1.4853503577245537e-10,2.083909743673561e-07
16.021125960531617,0.9999930688394973,1.2655320836928402e-11,6.7514492763048724e-06,1.657444305574812e-10,1.7953282907634958e-07
16.35489941804269,0.9999923283422955,1.4815702561816798e-11,7.2520521975179874e-06,1.7753198952332813e-10,4.194131578786453e-07
16.688672875553767,0.9999914657771511,1.7317068881018653e-11,7.834982409089798e-06,1.9004300852852168e-10,6.990330796652854e-07
17.022446333064842,0.9999899471756823,2.0383096681820676e-11,8.529798960319916e-06,1.9513054544789858e-10,1.5228098434225594e-06
17.356219790575917,0.9999882426943099,2.423709096717853e-11,9.570100480278467e-06,2.3299752523174934e-10,2.1869479757598684e-06
17.689993248086992,0.9999882210118358,2.8702500947986933e-11,1.0533929976567345e-05,3.001481906190728e-10,1.2447293368222018e-06
18.023766705598067,0.999988414450755,3.343549263654243e-11,1.1186789722720396e-05,3.5339300843962994e-10,3.983726957258897e-07
18.357540163109142,0.9999879575954561,3.8514634041334924e-11,1.1823799078335935e-05,3.9573671115467423e-10,2.1817121670586603e-07
18.69131362062022,0.9999870232233677,4.422033041199828e-11,1.2538635982721548e-05,4.229658175199296e-10,4.3767346488014097e-07
19.025087078131296,0.9999858159015907,5.066743017567807e-11,1.342252482812553e-05,4.459942635980491e-10,7.610769192344566e-07
19.35886053564237,0.9999841033202547,5.822890711158917e-11,1.4380672679157842e-05,4.598648977121314e-10,1.5154889737260496e-06
19.692633993153446,0.9999814941798106,6.755617711916347e-11,1.575984758211093e-05,4.892506370631436e-10,2.745415801215855e-06
20.02640745066452,0.9999803420635236,7.858266649607761e-11,1.7367326145465735e-05,6.226384365267488e-10,2.289909109234713e-06
20.360180908175597,0.999980681566361,9.041029171010273e-11,1.846917096082545e-05,7.527587339699919e-10,8.484195092793611e-07
20.693954365686672,0.9999803372187244,1.0273601376766457e-10,1.9378323508489277e-05,8.467646429184124e-10,2.835082680435491e-07
21.027727823197747,0.9999792341110615,1.1619048484585665e-10,2.0361766442297206e-05,9.077382400192239e-10,4.030985686372232e-07
21.361501280708822,0.9999775023419119,1.311748356849105e-10,2.1586421706354718e-05,9.411616267477762e-10,9.101640452004088e-07
21.695274738219897,0.9999756254360194,1.480794415612349e-10,2.2953028048886898e-05,9.831566576285647e-10,1.4204046962416198e-06
22.029048195730972,0.9999723877335015,1.6827960292949068e-10,2.4640886738662534e-05,9.938298206436403e-10,2.9702176511979047e-06
22.362821653242047,0.9999694655082586,1.9262864352338205e-10,2.6977779484978628e-05,1.171556250942849e-09,3.5553480706095124e-06
22.696595110753123,0.9999694391756763,2.1950973117639053e-10,2.8858199921503628e-05,1.4456461362503432e-09,1.7009592471989068e-06
23.030368568264198,0.9999693404377238,2.4710102062187687e-10,3.015068788299951e-05,1.6534189933988704e-09,5.069738722458427e-07
23.364142025775273,0.9999681398908086,2.762333345812106e-10,3.1472008639395697e-05,1.7917020443265946e-09,3.8603261819509137e-07
23.697915483286348,0.9999660104838063,3.0825929218104384e-10,3.30488958548731e-05,1.8482530921905831e-09,9.384638273963462e-07
24.031688940797423,0.9999635455648022,3.4357415300879866e-10,3.496779243357494e-05,1.912443732585684e-09,1.4843867474194548e-06
24.3654623983085,0.9999600775698303,3.843011134412082e-10,3.704311448493379e-05,1.9291529909045985e-09,2.8770022322759885e-06
24.699235855819577,0.9999554458572777,4.333014225277804e-10,4.0022547687354904e-05,2.0697779632015636e-09,4.529091956607782e-06
25.033009313330652,0.999953753748446,4.88891132233403e-10,4.3043508637989625e-05,2.560879875554113e-09,3.1996931461712086e-06
25.366782770841727,0.9999540041208123,5.463925615175475e-10,4.4988314720762455e-05,3.0007592776771048e-09,1.0040173177527813e-06
25.700556228352802,0.9999528891667289,6.054007556038169e-10,4.671707999648904e-05,3.285076900633155e-09,3.8986279673395e-07
26.034329685863877,0.9999504458462334,6.690754076000421e-10,4.867725357437729e-05,3.407721971104727e-09,8.728233951465873e-07
26.368103143374952,0.9999470974745749,7.386374555908171e-10,5.120041154287496e-05,3.468357420538747e-09,1.697906888082035e-06
26.701876600886028,0.9999435164717404,8.160675388571162e-10,5.389742713294773e-05,3.5627246119876116e-09,2.5817223354761062e-06
27.035650058397103,0.999937589927188,9.071816343648885e-10,5.73638267224528e-05,3.584857674568917e-09,5.0417540506176155e-06
27.369423515908178,0.9999332644053153,1.0134372696942827e-09,6.170848833357582e-05,4.221382569171518e-09,5.021871531678794e-06
27.703196973419253,0.9999331436225404,1.1265602329692854e-09,6.480570788150436e-05,5.079283943288525e-09,2.0444637352645935e-06
28.036970430930328,0.9999323542699572,1.2407018461246702e-09,6.705459725072344e-05,5.672629725329269e-09,5.842194612629582e-07
28.370743888441403,0.9999297915181837,1.3605688445191286e-09,6.947156312905595e-05,5.97756862069065e-09,7.295805511783114e-07
28.70451734595248,0.9999256599728509,1.4905245397268026e-09,7.254997146912375e-05,6.016362968963509e-09,1.7825487919181421e-06
29.038290803463553,0.9999212642716748,1.6316779819980837e-09,7.614399925225643e-05,6.165402862321715e-09,2.5839319918610895e-06
29.372064260974632,0.9999150228373593,1.792878141522502e-09,8.01039751312684e-05,6.152276938324858e-09,4.865242353595152e-06
29.705837718485707,0.9999077062770276,1.982959986066122e-09,8.562283235969022e-05,6.707144433253268e-09,6.66220050841152e-06
30.039611175996782,0.9999055549875324,2.1918448786426446e-09,9.049213967548488e-05,8.145751932324113e-09,3.942535194729597e-06
30.373384633507857,0.9999053560867084,2.4028682172952934e-09,9.356945104878228e-05,9.330276205556144e-09,1.0627291002395194e-06
30.707158091018933,0.9999028722374423,2.618305251411522e-09,9.65294771259455e-05,9.985951939139838e-09,5.856811759842705e-07
31.040931548530008,0.9998981575354952,2.8492570228971282e-09,0.00010010834716091393,1.0084383208888376e-08,1.7211837041568507e-06
31.374705006041083,0.9998924417001038,3.098052537669974e-09,0.0001047175079524756,1.0192545692482824e-08,2.827501345348506e-06
31.708478463552158,0.9998861734377391,3.373017286960269e-09,0.00010948681704783041,1.033897046081915e-08,4.326033226002078e-06
32.04225192106323,0.9998764901676847,3.693110942587435e-09,0.00011581036209099849,1.0491140028326366e-08,7.685285973317326e-06
32.37602537857431,0.9998707374758843,4.0558477115078925e-09,0.00012285959594034277,1.2419904994887992e-08,6.3864524228159114e-06
32.70979883608538,0.999870332791173,4.43110875588757e-09,0.00012743236395978638,1.4651872792349248e-08,2.2157618861828596e-06
33.04357229359646,0.9998682750295879,4.806773168240674e-09,0.0001310433260338415,1.6015790331885232e-08,6.608218164498492e-07
33.37734575110753,0.9998634277056363,5.201246190492872e-09,0.00013515482866895397,1.6448690419838568e-08,1.3958157592215912e-06
