,00,02,20,22,50,01,10,08,80,14,41,05,12,82,45,21,28,25,52,91
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.807742012296654e-15,2.1492409772252526e-21,0.9999981727028845,3.670808423941121e-21,1.4342507207396545e-06,1.2344600237300907e-11,9.922722416017067e-11,1.0763829007636145e-12,1.7339140829793056e-08,2.484334934381867e-08,4.327916230622894e-09,3.931689464394805e-17,4.747487227870792e-13,1.8746047502872653e-14,4.372446996951963e-14,3.461598831817241e-07,3.402584640977941e-11,1.127536569921711e-13,1.1384521417275801e-14,2.2876461328794507e-10
2,1.2294792471749994e-12,7.230364009844868e-19,0.99998060649404,3.109543205573226e-19,1.5660859925657695e-05,5.2486171980038553e-11,4.079776084594986e-10,4.447335713175837e-11,1.729207160713453e-07,1.4279904748886045e-07,1.4544449540359736e-09,4.0511074111996915e-16,5.352554837562961e-12,2.966707614343659e-13,4.692558990818909e-13,3.4110508626002746e-06,2.342868195247657e-10,2.9259440987374507e-13,3.0339718922925065e-14,3.6740680082493297e-09
3,2.6541420597553435e-11,1.258981650623904e-17,0.9999753112294313,1.5807503047032254e-19,1.852670047538932e-05,1.5388726491254045e-10,1.150454289515555e-09,2.9345574331661076e-11,8.4580532331667e-07,8.522640231937538e-07,3.244442433086536e-08,5.661612581079515e-16,6.347036958571759e-12,1.4594039966629508e-12,1.0259666447180253e-12,4.410440511501969e-06,3.8638575186587455e-10,1.0209540342300867e-12,1.3259401229068805e-13,1.9359211080875443e-08
4,2.165771988013281e-10,2.337086252040434e-16,0.9998449490605288,2.2295961130825895e-18,0.0001262507328383462,5.936754549026072e-10,4.4037764880301415e-09,1.46024340129518e-10,2.1644247575525724e-06,7.399783421441112e-07,1.3910637808902528e-08,2.9598195805875958e-15,4.2369491210198034e-11,4.356115902637149e-12,1.2429007238500185e-12,2.581413524509024e-05,5.576491894813063e-10,1.5100179275978846e-12,1.9561527938695425e-13,6.179027022563925e-08
5,9.684652142100441e-10,9.133824246338325e-16,0.9998971260299908,1.935645112037273e-17,7.999472255085574e-05,4.357469056022123e-10,3.3156392335337425e-09,1.1151046167519423e-10,4.166286124935224e-06,1.674654720029524e-06,6.866872482179607e-08,2.031494644624335e-15,2.6753916337075528e-11,9.949729360173293e-12,1.8481980002131095e-12,1.6807795191434428e-05,1.2855423225032662e-09,2.6760389041538063e-12,3.2375252058989646e-13,1.5568423815530873e-07
6,3.2547502273696882e-09,6.737862906950931e-15,0.999630010514187,9.946188083924825e-17,0.0002976238296852468,1.5875692034132678e-09,1.1960721971701064e-08,3.8460616056700624e-10,7.337603305119071e-06,1.6035824991110743e-06,1.0037586305250494e-07,6.973148538137376e-15,1.0095910795652837e-10,1.8607458512614466e-11,3.573797483705225e-12,6.297574674120239e-05,1.6880092441330418e-09,4.338232212948715e-12,5.138995784409441e-13,3.293440551307885e-07
7,8.375324722329097e-09,1.6998354544016327e-14,0.9998166651290801,4.153162745748648e-16,0.000143902983560685,4.2815050314999835e-10,3.2149750959942857e-09,2.9986255816903594e-10,8.458881434591762e-06,1.972931374679112e-06,9.284401509030852e-08,2.9739865719835255e-15,4.860544118789448e-11,3.0943485790286316e-11,5.359176525157009e-12,2.8270882938444385e-05,1.954303818498151e-09,4.497209474241726e-12,5.295677691806382e-13,6.219850242673129e-07
8,1.9933274734851128e-08,5.3715911870687883e-14,0.9996109283488258,2.9016011665337943e-15,0.00030196916541991444,1.9022040052725244e-09,1.478505189540188e-08,3.5654660427975125e-10,1.3306700755998214e-05,6.549322675936003e-06,3.052629362779449e-07,7.691801624012863e-15,1.0312101272228371e-10,4.544195905106115e-11,5.492876214380893e-12,6.580903313484154e-05,3.5425029634281165e-09,9.056810316972778e-12,1.0871366233981417e-12,1.0914824069368085e-06
9,4.031396777747933e-08,1.096989538735456e-13,0.9997834830985174,4.944392302157355e-15,0.00016930408098173353,1.138861300506546e-10,5.590021389600654e-10,5.584530666569623e-10,1.0652159849876092e-05,4.917685476438744e-06,1.3916839675188198e-07,3.178498241167156e-15,5.882744311053517e-11,6.256715417837069e-11,7.892780994739969e-12,2.9691774520927026e-05,3.755502912378819e-09,6.811772773760721e-12,9.031892574837693e-13,1.766594324444885e-06
10,7.733704934038657e-08,2.471182784727177e-13,0.9997733152032094,2.3974093141632862e-14,0.00015559368235639563,1.378420967633013e-09,1.0639450232147418e-08,2.3101116162833177e-10,1.862435844633189e-05,1.1777752075078564e-05,5.813050599851469e-07,4.377580346719332e-15,5.1120373894798585e-11,7.868277742988083e-11,1.1000218991088091e-11,3.723166836201493e-05,4.944757765169153e-09,1.5070467633606598e-11,1.7570769646151934e-12,2.781341894042053e-06
11,1.2921664274973698e-07,4.643206547874335e-13,0.9992548756348246,3.0291201280616183e-14,0.0006002392510791781,2.5051134780737776e-09,1.8917806472455644e-08,1.0165309746566182e-09,1.1501448519608986e-05,5.10493260187904e-06,1.5336598762952556e-07,1.406609253509864e-14,2.0657628058786082e-10,9.490500637164177e-11,1.4037705219362911e-11,0.00012386093904310873,6.4388008705518276e-09,1.1703341124549291e-11,1.499828371416017e-12,4.10600381883871e-06
12,2.1334323617873074e-07,9.101326725232448e-13,0.9999003961781902,1.004625390168125e-13,3.714916532244469e-05,7.215387087933531e-10,5.581429896460059e-09,2.7243403774300623e-10,2.868429673128453e-05,1.576652081376324e-05,8.672593368023641e-07,1.3993093719721467e-15,1.2171852242154192e-11,1.077383230688175e-10,1.4688413410134395e-11,1.0907603875334954e-05,7.911224410563825e-09,2.147200446016812e-11,2.447883063250422e-12,6.000986335922009e-06
13,3.258951881215183e-07,1.5949199452246984e-12,0.9975572781319458,1.0007706165186657e-13,0.001998844997465859,1.1574649517729947e-08,8.890065347845472e-08,2.6086712540777926e-09,1.5205911753238732e-05,4.081679720188932e-06,4.638112929466786e-08,4.933414129332948e-14,6.745354398036277e-10,1.1868435592230572e-10,1.8505596541010458e-11,0.00041573613478783556,8.829924631445088e-09,2.0959945267822935e-11,2.606169790281699e-12,8.36811707499421e-06
14,5.199448543838827e-07,2.7846776401996037e-12,0.9998868808557327,3.129938750819876e-13,2.231020960834783e-05,3.158859647892023e-10,2.415267726207391e-09,4.293304119376015e-10,4.7369675355745543e-05,2.4300837953678916e-05,1.1432953177167919e-06,9.772969218961012e-16,7.456008739077309e-12,1.283455417088743e-10,2.4684855705085766e-11,5.910946860461292e-06,1.1709450560562295e-08,2.811078475678846e-11,3.4080816612038632e-12,1.154916927786914e-05
15,7.964232401784238e-07,4.81092713549263e-12,0.9956190808933452,3.0443466250000693e-13,0.003581509423013524,2.0339784934144214e-08,1.569605402337908e-07,4.069171764777484e-09,2.6435091992389895e-05,5.268127990626628e-06,4.783730398573948e-08,8.983298887631074e-14,1.2090439631360235e-09,1.3712105192207292e-10,2.7430060148321612e-11,0.0007511574867713303,1.3460766967077668e-08,3.335545137947972e-11,3.994618608082501e-12,1.5508469928846912e-05
16,1.2071836601265453e-06,7.522829374196864e-12,0.9998161856378823,8.029739674621293e-13,5.415532884908454e-05,1.4027696677269867e-10,9.00809537395959e-10,8.312958560664817e-10,6.742647231393456e-05,2.9057155917263217e-05,1.4527032875545182e-06,1.5245084085427624e-15,1.7521564282676676e-11,1.5085984378139462e-10,3.062179121997324e-11,1.0056653855788533e-05,1.4563662003245185e-08,3.647135873651917e-11,4.422057724183401e-12,2.044217996607457e-05
17,1.7766726610265857e-06,1.2454463714978161e-11,0.9957090289776293,9.73586064642174e-13,0.003470355161741086,1.551760878386714e-08,1.1518644079674855e-07,4.188947813173508e-09,4.6659986424517794e-05,1.4409195719842411e-05,5.136950771496844e-07,9.022223930076952e-14,1.1867181239286204e-09,1.6895095664493996e-10,3.666494621612111e-11,0.0007304106017408615,1.8752787743220656e-08,4.4825408240838185e-11,5.08614866269642e-12,2.6690607457510343e-05
18,2.4816837251752346e-06,1.8268670357771722e-11,0.99963320935382,1.8328281162050253e-12,0.00017334005210382296,4.858537479899719e-10,3.4168150980473466e-09,9.89078812543302e-10,8.187724525913932e-05,3.894980355018863e-05,1.906988402217643e-06,5.058735961418445e-15,5.824771518764985e-11,1.9702164926645752e-10,4.576223246967897e-11,3.425607398562235e-05,2.0234943713036617e-08,4.978968553930193e-11,6.041472190416241e-12,3.3953295493378516e-05
19,3.449686056540503e-06,2.8591142602379907e-11,0.9976396978203221,2.6634093959281407e-12,0.0018288718374097933,3.921035543336675e-09,2.4843490478554253e-08,3.389239044336427e-09,7.183392920711913e-05,3.536122502841871e-05,1.3179592998576674e-06,4.859323670172464e-14,6.221133776757789e-10,2.379100314564111e-10,5.079292686427453e-11,0.000376157065876133,2.220703219222508e-08,5.270179431742155e-11,6.157686313985517e-12,4.325511502462642e-05
20,4.600598105107538e-06,4.011694159815284e-11,0.9982798885886596,3.757321943326751e-12,0.0012426293962898237,6.333061407506691e-09,4.5161686961480886e-08,2.1052811998299416e-09,9.333838661572414e-05,5.195571607402457e-05,2.371857589065358e-06,3.964963217045341e-14,4.268199772220868e-10,2.866400472776594e-10,5.3882693492628677e-11,0.0002714876401671112,2.7551281475885394e-08,7.021713799457693e-11,8.740566219593934e-12,5.364577497375228e-05
21,6.078693031171037e-06,6.132405641699814e-11,0.9988296135715042,5.710651432152e-12,0.0007983533129646849,1.978882420564704e-09,1.5982903888712742e-08,2.8064671251538147e-09,0.0001021927062511265,4.771639447068377e-05,1.9700014332868445e-06,2.1166379930650567e-14,2.6875102818649446e-10,3.556755811677513e-10,6.681243014355506e-11,0.00014725670935645307,2.8551596026704418e-08,6.161302882919885e-11,7.281090906126168e-12,6.67684639495505e-05
22,7.779636780789522e-06,8.407589951841093e-11,0.9939467554492806,6.587228488747954e-12,0.004788461320987846,4.120286950452839e-08,3.244812581738348e-07,5.359729312471921e-09,0.00010044369689144265,4.474374362743227e-05,2.17615754919659e-06,1.640683092499107e-13,1.6216267060607562e-09,4.236100838957983e-10,7.420667494087954e-11,0.001027852749581283,3.359240890559471e-08,9.361403855228733e-11,1.2046342254042756e-11,8.138029310435926e-05
