tg,0-2,1-2,0-5,other
0.0,1.0,0.0,0.0,0.0
0.1842631162324649,0.9999999900089055,4.584810645038472e-10,9.386129417625208e-09,1.4648409134386731e-10
0.3685262324649298,0.9999998582243096,6.716092465044997e-09,1.3369775472442262e-07,1.3618432646671079e-09
0.5527893486973947,0.9999992779031883,3.426892079304938e-08,6.828218820959041e-07,5.006008852927364e-09
0.7370524649298597,0.9999976532795408,1.114176089561787e-07,2.2248792845091154e-06,1.042356600780887e-08
0.9213155811623246,0.9999940941949748,2.8217998599687594e-07,5.608763849970044e-06,1.4861189360094831e-08
1.1055786973947894,0.9999874593091859,6.091770070121733e-07,1.1915291222777386e-05,1.622258450298372e-08
1.2898418136272545,0.9999765022094294,1.1756412838140168e-06,2.2306887076737803e-05,1.526221003653338e-08
1.4741049298597193,0.9999601121593007,2.085788389244112e-06,3.7785535042537664e-05,1.6517267253510533e-08
1.6583680460921841,0.9999375987138879,3.4630837310956447e-06,5.891356157194146e-05,2.464080908607388e-08
1.8426311623246492,0.9999089319353596,5.4463904281450845e-06,8.558241328800924e-05,3.926092398549916e-08
2.0268942785571142,0.9998748443873624,8.184518043633517e-06,0.00011691569354593542,5.5401047984421565e-08
2.211157394789579,0.9998367411053424,1.1830205513613543e-05,0.0001513600233391584,6.866580482333503e-08
2.395420511022044,0.9997964252145973,1.6534950513493453e-05,0.00018695985361446166,7.998127448342289e-08
2.579683627254509,0.9997557070001099,2.2446241989389815e-05,0.00022175002567956361,9.673222109978027e-08
2.7639467434869736,0.9997160071976584,2.9708594547602632e-05,0.0002541560429835484,1.2816481023372533e-07
2.9482098597194386,0.9996780712630094,3.846930528396899e-05,0.00028328468515628465,1.7474655020061065e-07
3.1324729759519037,0.999641862654915,4.888915351775234e-05,0.00030902220250424286,2.2598906292031153e-07
3.3167360921843683,0.999606652779908,6.115702251985361e-05,0.00033192042357392613,2.697739983343163e-07
3.5009992084168333,0.9995712644124245,7.550716233614247e-05,0.0003529289468667385,2.9947837284251456e-07
3.6852623246492984,0.9995343644267604,9.223608800810264e-05,0.0003730784242948854,3.2106093683895686e-07
3.869525440881763,0.9994946962586904,0.00011171620936462773,0.00039323764531767446,3.4988662761829097e-07
4.0537885571142285,0.9994511708658443,0.00013440298428675477,0.00041403159111143674,3.945587575123427e-07
4.238051673346693,0.9994027759256336,0.00016083289069685722,0.00043593931100811476,4.5187266128635267e-07
4.422314789579158,0.9993483663363002,0.0001916105445381604,0.0004595129999134364,5.101192480354085e-07
4.606577905811623,0.999286451169158,0.00022738476727908314,0.0004856039575024946,5.601060603480434e-07
4.790841022044088,0.9992151019701856,0.00026881522954827686,0.0005154711679913449,6.116322749907562e-07
4.975104138276553,0.999132086552914,0.00031653310276211026,0.0005506908002570445,6.895440667476099e-07
5.159367254509018,0.9990352156054996,0.0003711007901377111,0.0005928665634616476,8.170409009821121e-07
5.343630370741482,0.9989227893613962,0.000432976863386278,0.0006432306201297935,1.0031550875819993e-06
5.527893486973947,0.9987939832864523,0.0005024926009748842,0.0007022864045005662,1.2377080724442267e-06
5.712156603206412,0.9986490002908688,0.0005798459661965173,0.0007696507253779114,1.5030175566351428e-06
5.896419719438877,0.9984888931288163,0.0006651172271501959,0.0008441943362095847,1.7953078241326062e-06
6.080682835671342,0.998315085618682,0.0007583079365828493,0.0009244740131941754,2.1324315409589634e-06
6.264945951903807,0.9981287271658603,0.0008594027339040752,0.0010093327394040707,2.537360831389156e-06
